"RMSE (en %)";"RMSE OOS (en %)";"Residuals Statio PValue";"Predictor_1";"Predictor_2";"Coeff_1";"Coeff_2";"Transfo_1";"Transfo_2";"Priority_1";"Priority_2";"2-1";"Is signif";"Breusch-Pagan";"Durbin Watson";"Jarque Bera";"R2"
5,5;4,6;0;"EUROSTAT_GDPEuroArea.lag_1";"INSEE_PIBFR.pct.t";0,06;-716,29;"Level";"Growth_rate";1;1;0,7;0;0,64;0;9;0,93
5,5;5,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"INSEE_PIBFR.pct.t";1,24;-462,94;"Level";"Growth_rate";1;1;0,68;0;0,42;0;10;0,92
5,5;5,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"PIB_Reel.pct.t";1,23;-551,13;"Level";"Growth_rate";1;1;0,59;0;0,27;0;14;0,92
5,5;5,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"PIB_Reel.pct.t";1,23;-389,48;"Level";"Growth_rate";1;1;0,58;0;0,35;0;10;0,92
5,5;4,5;0;"EUROSTAT_GDPEuroArea.lag_1";"INSEE_PIBFR.pct.lag_1";0,06;-713,3;"Level";"Growth_rate";1;1;0,74;0;0,6;0;12;0,93
5,5;5,4;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"INSEE_PIBFR.pct.lag_1";1,25;-562,91;"Level";"Growth_rate";1;1;0,74;0;0,39;0;13;0,93
5,5;4,6;0;"EUROSTAT_GDPEuroArea.lag_1";"PIB_Reel.pct.lag_1";0,06;-579,77;"Level";"Growth_rate";1;1;0,64;0;0,64;0;8;0,93
5,5;5,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"PIB_Reel.pct.lag_1";1,23;-441,92;"Level";"Growth_rate";1;1;0,63;0;0,41;0;9;0,93
5,5;5,4;0;"EUROSTAT_GDPEuroArea.lag_1";"EUSA10_Curncy.pct.t";0,06;-4,95;"Level";"Growth_rate";1;1;-0,03;1;0,63;0;3;0,93
5,5;6,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"EUSA10_Curncy.pct.t";1,19;-3,45;"Level";"Growth_rate";1;1;-0,04;0;0,45;0;6;0,92
5,5;4,9;0;"EUROSTAT_GDPEuroArea.lag_1";"Spread10Y3M.pct.t";0,06;-3,75;"Level";"Growth_rate";1;1;-0,04;0;0,42;0;4;0,92
5,5;4,8;0;"EUROSTAT_GDPEuroArea.lag_1";"SpreadOat10Y3M.pct.t";0,06;-3,01;"Level";"Growth_rate";1;1;-0,03;0;0,48;0;5;0,92
5,5;4,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"SpreadOat10Y3M.pct.t";1,22;3,57;"Level";"Growth_rate";1;1;-0,09;1;0,6;0;6;0,93
5,5;4,9;0;"EUROSTAT_GDPEuroArea.lag_1";"Spread10Y6M.pct.t";0,06;-4,34;"Level";"Growth_rate";1;1;-0,03;0;0,49;0;3;0,92
5,5;4,8;0;"EUROSTAT_GDPEuroArea.lag_1";"SpreadOAT10Y6M.pct.t";0,06;-3,13;"Level";"Growth_rate";1;1;-0,01;0;0,54;0;4;0,92
5,5;4,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"SpreadOAT10Y6M.pct.t";1,21;2,15;"Level";"Growth_rate";1;1;-0,07;0;0,64;0;6;0,93
5,5;4,6;0;"EUROSTAT_GDPEuroArea.lag_1";"EUSA5_Curncy.pct.t";0,06;-0,42;"Level";"Growth_rate";1;1;0,03;1;0,29;0;9;0,92
5,5;4,6;0;"EUROSTAT_GDPEuroArea.t";"EUR006M_Index.pct.t";0,06;-0,15;"Level";"Growth_rate";1;1;0,07;0;0,47;0;42;0,93
5,5;4,6;0;"EUROSTAT_GDPEuroArea.lag_1";"EUR006M_Index.pct.t";0,06;-0,14;"Level";"Growth_rate";1;1;0,07;0;0,52;0;8;0,92
5,5;4,6;0;"EUROSTAT_GDPEuroArea.lag_1";"Chomage.pct.t";0,06;-42,32;"Level";"Growth_rate";1;1;-0,78;0;0,34;0;6;0,92
5,5;5,1;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"Chomage.pct.t";1,13;-109,65;"Level";"Growth_rate";1;1;-0,76;0;0,39;0;4;0,93
5,5;4,7;0;"EUROSTAT_GDPEuroArea.lag_12";"Chomage.pct.t";0,06;-169,79;"Level";"Growth_rate";1;1;-0,74;0;0,52;0;41;0,93
5,5;4,6;0;"EUROSTAT_GDPEuroArea.lag_1";"Chomage.pct.lag_1";0,06;-31,13;"Level";"Growth_rate";1;1;-0,79;0;0,34;0;7;0,92
5,5;5,1;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"Chomage.pct.lag_1";1,14;-93;"Level";"Growth_rate";1;1;-0,77;0;0,47;0;6;0,92
5,5;4,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"Chomage.pct.lag_1";1,14;-119,63;"Level";"Growth_rate";1;1;-0,76;0;0,76;0;4;0,93
5,5;4,6;0;"EUROSTAT_GDPEuroArea.t";"Chomage.pct.lag_3";0,06;34,36;"Level";"Growth_rate";1;1;-0,8;0;0,34;0;47;0,93
5,5;4,6;0;"EUROSTAT_GDPEuroArea.lag_1";"Chomage.pct.lag_3";0,06;28,23;"Level";"Growth_rate";1;1;-0,8;0;0,42;0;9;0,92
5,5;5,3;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"Chomage.pct.lag_3";1,16;-54,93;"Level";"Growth_rate";1;1;-0,78;0;0,51;0;9;0,92
5,5;5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"Chomage.pct.lag_3";1,18;-50,93;"Level";"Growth_rate";1;1;-0,78;0;0,74;0;4;0,93
5,5;4,9;0;"EUROSTAT_GDPEuroArea.lag_12";"Chomage.pct.lag_3";0,06;-118,03;"Level";"Growth_rate";1;1;-0,75;0;0,39;0;15;0,93
5,5;4,9;0;"INSEE_ConsommationFinaleMenagesFR.t";"INSEE_ConfianceMenagesFR.pct.t";0,71;-116,04;"Level";"Growth_rate";1;1;-0,21;1;0,27;0;11;0,93
5,5;4,8;0;"INSEE_ConsommationFinaleMenagesFR.lag_1";"INSEE_ConfianceMenagesFR.pct.t";0,71;-117,82;"Level";"Growth_rate";1;1;-0,2;1;0,32;0;15;0,93
5,5;5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"INSEE_ConfianceMenagesFR.pct.t";1,18;-37;"Level";"Growth_rate";1;1;-0,29;0;0,58;0;7;0,92
5,5;4,6;0;"EUROSTAT_GDPEuroArea.lag_1";"INSEE_ConsommationFinaleMenagesFR.pct.t";0,06;-646,61;"Level";"Growth_rate";1;1;0,42;0;0,48;0;5;0,93
5,5;5,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"INSEE_ConsommationFinaleMenagesFR.pct.t";1,2;363,77;"Level";"Growth_rate";1;1;0,35;0;0,42;0;6;0,93
5,5;5,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"INSEE_ConsommationFinaleMenagesFR.pct.lag_1";1,2;311,54;"Level";"Growth_rate";1;1;0,36;0;0,53;0;6;0,93
5,5;4,6;0;"EUROSTAT_GDPEuroArea.lag_1";"INSEE_InvestEntreprisesNonFinancieresFR.pct.t";0,06;-132,55;"Level";"Growth_rate";1;1;0,49;0;0,55;0;6;0,92
5,5;4,6;0;"EUROSTAT_GDPEuroArea.t";"INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_1";0,06;-84,97;"Level";"Growth_rate";1;1;0,53;0;0,56;0;42;0,93
5,5;4,6;0;"EUROSTAT_GDPEuroArea.lag_1";"INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_1";0,06;-66,14;"Level";"Growth_rate";1;1;0,53;0;0,55;0;8;0,92
5,5;5,1;0;"INSEE_PIBFR.lag_12";"INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_1";0,36;605,32;"Level";"Growth_rate";1;1;0,37;1;0,68;0;9;0,93
5,5;4,9;0;"EUROSTAT_GDPEuroArea.t";"INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_3";0,06;39,22;"Level";"Growth_rate";1;1;0,59;0;0,5;0;39;0,93
5,5;4,8;0;"EUROSTAT_GDPEuroArea.lag_1";"INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_3";0,06;39,5;"Level";"Growth_rate";1;1;0,59;0;0,54;0;8;0,92
5,5;5,1;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_3";1,18;78,06;"Level";"Growth_rate";1;1;0,58;0;0,46;0;7;0,92
5,5;4,6;0;"EUROSTAT_GDPEuroArea.t";"CPI_Excl_Tabac.pct.t";0,06;37,89;"Level";"Growth_rate";1;1;0,67;0;0,39;0;41;0,93
5,5;4,6;0;"EUROSTAT_GDPEuroArea.lag_1";"CPI_Excl_Tabac.pct.t";0,06;32,69;"Level";"Growth_rate";1;1;0,67;0;0,48;0;8;0,92
5,5;5,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"CPI_Excl_Tabac.pct.t";1,21;-215,34;"Level";"Growth_rate";1;1;0,69;0;0,43;0;9;0,92
5,5;4,6;0;"EUROSTAT_GDPEuroArea.t";"CPI_Excl_Tabac.pct.lag_1";0,06;-21,26;"Level";"Growth_rate";1;1;0,66;0;0,37;0;41;0,93
5,5;4,6;0;"EUROSTAT_GDPEuroArea.lag_1";"CPI_Excl_Tabac.pct.lag_1";0,06;-4,11;"Level";"Growth_rate";1;1;0,66;0;0,49;0;8;0,92
5,5;5,7;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"CPI_Excl_Tabac.pct.lag_1";1,23;-416,87;"Level";"Growth_rate";1;1;0,68;0;0,41;0;8;0,92
5,5;5,4;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"CPI_Excl_Tabac.pct.lag_1";1,23;-257,08;"Level";"Growth_rate";1;1;0,67;0;0,72;0;5;0,93
5,5;4,6;0;"EUROSTAT_GDPEuroArea.t";"CPI_Excl_Tabac.pct.lag_3";0,06;46,54;"Level";"Growth_rate";1;1;0,64;0;0,4;0;41;0,93
5,5;5,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"CPI_Excl_Tabac.pct.lag_3";1,23;-603,29;"Level";"Growth_rate";1;1;0,68;0;0,32;0;8;0,92
5,5;4,6;0;"EUROSTAT_GDPEuroArea.lag_1";"CPI_Excl_Tabac.pct.lag_3";0,06;56,96;"Level";"Growth_rate";1;1;0,64;0;0,52;0;9;0,92
5,5;5,3;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"INSEE_ProductionIndustrielle_France.pct.t";1,2;-113,25;"Level";"Growth_rate";1;1;0,12;0;0,57;0;9;0,92
5,5;5;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"RDB_Nominal.pct.t";1,02;787,91;"Level";"Growth_rate";1;1;0,91;0;0,49;0;6;0,92
5,5;4,7;0;"EUROSTAT_GDPEuroArea.lag_1";"RDB_Nominal.pct.t";0,06;474,7;"Level";"Growth_rate";1;1;0,92;0;0,48;0;7;0,92
5,5;5;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"RDB_Nominal.pct.lag_1";1,03;697,36;"Level";"Growth_rate";1;1;0,91;0;0,53;0;7;0,92
5,5;4,6;0;"EUROSTAT_GDPEuroArea.lag_1";"RDB_Nominal.pct.lag_1";0,06;306,46;"Level";"Growth_rate";1;1;0,92;0;0,49;0;7;0,92
5,5;4,7;0;"EUROSTAT_GDPEuroArea.t";"RDB_Nominal.pct.lag_3";0,06;-208,18;"Level";"Growth_rate";1;1;0,93;0;0,26;0;51;0,93
5,5;4,7;0;"EUROSTAT_GDPEuroArea.lag_1";"RDB_Nominal.pct.lag_3";0,06;-141,01;"Level";"Growth_rate";1;1;0,93;0;0,34;0;10;0,92
5,5;5,1;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"RDB_Nominal.pct.lag_3";1,1;406,05;"Level";"Growth_rate";1;1;0,91;0;0,45;0;5;0,92
5,5;4,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"RDB_Nominal.pct.lag_3";1,13;358,72;"Level";"Growth_rate";1;1;0,91;0;0,51;0;2;0,93
5,5;4,9;0;"EUROSTAT_GDPEuroArea.lag_12";"RDB_Nominal.pct.lag_3";0,06;475,52;"Level";"Growth_rate";1;1;0,9;0;0,07;0;15;0,93
5,5;5;0;"EUROSTAT_GDPEuroArea.lag_12";"EURONEXT_CAC40.lag_12";0,06;1,16;"Level";"Level";1;1;0,86;0;0,26;0;14;0,93
5,5;5,3;0;"EUROSTAT_GDPEuroArea.t";"SP_SP500.lag_12";0,06;1,18;"Level";"Level";1;1;0,95;0;0,48;0;41;0,93
5,5;5,3;0;"EUROSTAT_GDPEuroArea.lag_1";"SP_SP500.lag_12";0,06;1,27;"Level";"Level";1;1;0,95;0;0,35;0;10;0,92
5,5;5,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"SP_SP500.lag_12";1,09;1,31;"Level";"Level";1;1;0,95;0;0,21;0;13;0,92
5,5;5,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"SP_SP500.lag_12";1,14;0,83;"Level";"Level";1;1;0,96;0;0,3;0;7;0,93
5,5;4,8;0;"EUROSTAT_GDPEuroArea.lag_1";"BBG_TauxOat10Y.pct.t";0,06;-2,41;"Level";"Growth_rate";1;1;0;1;0,59;0;5;0,93
5,5;5,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"Spread5Y6M.pct.t";1,19;-2,48;"Level";"Growth_rate";1;1;0,06;0;0,54;0;5;0,92
5,5;5,7;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"Spread5Y6M.pct.t";1,2;-1,83;"Level";"Growth_rate";1;1;0,05;0;0,58;0;6;0,93
5,5;5,1;0;"EUROSTAT_GDPEuroArea.t";"SP_SP500.pct.t";0,06;-12,93;"Level";"Growth_rate";1;1;-0,21;0;0,33;0;48;0,93
5,5;5,1;0;"EUROSTAT_GDPEuroArea.lag_1";"SP_SP500.pct.t";0,06;-15,28;"Level";"Growth_rate";1;1;-0,2;0;0,27;0;13;0,92
5,5;5,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"SP_SP500.pct.t";1,18;-25,52;"Level";"Growth_rate";1;1;-0,19;1;0,23;0;16;0,92
5,5;5,2;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"SP_SP500.pct.t";1,21;-17,84;"Level";"Growth_rate";1;1;-0,2;1;0,37;0;8;0,93
5,5;4,8;0;"EUROSTAT_GDPEuroArea.t";"SP_SP500.pct.lag_1";0,06;-17,73;"Level";"Growth_rate";1;1;-0,27;1;0,35;0;48;0,93
5,5;4,7;0;"EUROSTAT_GDPEuroArea.lag_1";"SP_SP500.pct.lag_1";0,06;-18,98;"Level";"Growth_rate";1;1;-0,27;0;0,34;0;12;0,92
5,5;5,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"SP_SP500.pct.lag_1";1,18;-33,35;"Level";"Growth_rate";1;1;-0,25;1;0,18;0;19;0,93
5,5;5,1;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"SP_SP500.pct.lag_1";1,2;-22,59;"Level";"Growth_rate";1;1;-0,26;1;0,36;0;9;0,93
5,5;5,2;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"EUR003M_Index.pct.t";1,19;0,49;"Level";"Growth_rate";1;1;-0,05;1;0,47;0;4;0,92
5,5;4,6;0;"EUROSTAT_GDPEuroArea.lag_1";"EUR003M_Index.pct.t";0,06;0,32;"Level";"Growth_rate";1;1;-0,03;1;0,39;0;4;0,93
5,5;5,2;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"EUR003M_Index.pct.t";1,19;0,34;"Level";"Growth_rate";1;1;-0,03;1;0,47;0;4;0,93
5,5;4,9;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"EUR003M_Index.pct.t";1,21;0,26;"Level";"Growth_rate";1;1;-0,02;1;0,53;0;2;0,93
5,5;5,8;0;"INSEE_PIBFR.t";"Spread6M3M.pct.t";0,33;18,01;"Level";"Growth_rate";1;1;0,01;1;0,42;0;7;0,92
5,5;6,4;0;"INSEE_PIBFR.lag_1";"Spread6M3M.pct.t";0,33;18,02;"Level";"Growth_rate";1;1;0,01;1;0,39;0;7;0,92
5,5;4,6;0;"EUROSTAT_GDPEuroArea.t";"STOXX_EUROSTOXX50.Diff.lag_1";0,06;0,28;"Level";"Difference";1;1;-0,05;1;0,42;0;41;0,93
5,5;4,6;0;"EUROSTAT_GDPEuroArea.lag_1";"STOXX_EUROSTOXX50.Diff.lag_1";0,06;0,29;"Level";"Difference";1;1;-0,05;1;0,44;0;8;0,92
5,5;5,3;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"STOXX_EUROSTOXX50.Diff.lag_1";1,19;0,63;"Level";"Difference";1;1;-0,06;1;0,55;0;9;0,92
5,5;5,3;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"STOXX_EUROSTOXX50.Diff.lag_1";1,22;1,07;"Level";"Difference";1;1;-0,08;1;0,74;0;4;0,93
5,5;4,6;0;"EUROSTAT_GDPEuroArea.t";"EURONEXT_CAC40.Diff.lag_1";0,06;0,1;"Level";"Difference";1;1;0,03;1;0,3;0;40;0,93
5,5;4,6;0;"EUROSTAT_GDPEuroArea.lag_1";"EURONEXT_CAC40.Diff.lag_1";0,06;0,11;"Level";"Difference";1;1;0,03;1;0,34;0;8;0,92
5,5;5,3;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"EURONEXT_CAC40.Diff.lag_1";1,19;0,52;"Level";"Difference";1;1;0,01;1;0,54;0;8;0,92
5,5;5,3;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"EURONEXT_CAC40.Diff.lag_1";1,21;0,84;"Level";"Difference";1;1;-0,01;1;0,73;0;4;0,93
5,5;5,1;0;"EUROSTAT_GDPEuroArea.lag_1";"EUSA10_Curncy.Diff.lag_1";0,06;-429,91;"Level";"Difference";1;1;0,01;1;0,29;0;5;0,92
5,5;5,3;0;"EUROSTAT_GDPEuroArea.lag_1";"EUSA5_Curncy.Diff.lag_1";0,06;-623,17;"Level";"Difference";1;1;0,06;1;0,43;0;7;0,92
5,5;5;0;"EUROSTAT_GDPEuroArea.lag_1";"Spread5Y3M.Diff.lag_1";0,06;-736,25;"Level";"Difference";1;1;0,01;1;0,39;0;6;0,92
5,5;5;0;"EUROSTAT_GDPEuroArea.lag_1";"Spread10Y3M.Diff.lag_1";0,06;-485,08;"Level";"Difference";1;1;-0,03;1;0,24;0;5;0,92
5,5;4,7;0;"EUROSTAT_GDPEuroArea.t";"EUR006M_Index.Diff.lag_1";0,06;4640,72;"Level";"Difference";1;1;0,17;0;0,74;0;36;0,93
5,5;4,7;0;"EUROSTAT_GDPEuroArea.lag_1";"EUR006M_Index.Diff.lag_1";0,06;4613,54;"Level";"Difference";1;1;0,17;1;0,76;0;7;0,93
5,5;4,9;0;"EUROSTAT_GDPEuroArea.t";"EUR003M_Index.Diff.lag_1";0,06;-235,67;"Level";"Difference";1;1;0,18;1;0,44;0;41;0,93
5,5;4,9;0;"EUROSTAT_GDPEuroArea.lag_1";"EUR003M_Index.Diff.lag_1";0,06;-100,92;"Level";"Difference";1;1;0,18;1;0,49;0;8;0,92
5,5;5,7;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"EUR003M_Index.Diff.lag_1";1,22;-1846,91;"Level";"Difference";1;1;0,2;1;0,43;0;5;0,93
5,5;4,4;0;"EUROSTAT_GDPEuroArea.lag_1";"Chomage.Diff.lag_1";0,06;-1919,18;"Level";"Difference";1;1;-0,33;0;0,58;0;11;0,93
5,5;4,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"Chomage.Diff.lag_1";1,18;-2950,09;"Level";"Difference";1;1;-0,31;0;0,94;0;4;0,93
5,5;5;0;"EUROSTAT_GDPEuroArea.lag_1";"INSEE_ConfianceMenagesFR.Diff.lag_1";0,06;-39,58;"Level";"Difference";1;1;-0,11;1;0,47;0;10;0,92
5,5;4,6;0;"EUROSTAT_GDPEuroArea.t";"INSEE_ConsommationFinaleMenagesFR.Diff.lag_1";0,06;0,03;"Level";"Difference";1;1;0,22;0;0,48;0;41;0,93
5,5;4,6;0;"EUROSTAT_GDPEuroArea.lag_1";"INSEE_ConsommationFinaleMenagesFR.Diff.lag_1";0,06;0,07;"Level";"Difference";1;1;0,21;0;0,52;0;8;0,92
5,5;5,1;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"INSEE_ConsommationFinaleMenagesFR.Diff.lag_1";1,2;0,26;"Level";"Difference";1;1;0,19;0;0,74;0;3;0,93
5,5;4,6;0;"EUROSTAT_GDPEuroArea.t";"CPI_Excl_Tabac.Diff.lag_1";0,06;-53,95;"Level";"Difference";1;1;0,21;1;0,04;0;47;0,93
5,5;4,6;0;"EUROSTAT_GDPEuroArea.lag_1";"CPI_Excl_Tabac.Diff.lag_1";0,06;-91,56;"Level";"Difference";1;1;0,21;1;0,03;0;12;0,92
5,5;4,9;0;"EUROSTAT_GDPEuroArea.t";"INSEE_ProductionIndustrielle_France.Diff.lag_1";0,06;-70,33;"Level";"Difference";1;1;0,06;1;0,28;0;44;0,93
5,5;4,8;0;"EUROSTAT_GDPEuroArea.lag_1";"INSEE_ProductionIndustrielle_France.Diff.lag_1";0,06;-36,11;"Level";"Difference";1;1;0,05;1;0,39;0;9;0,92
5,5;4,9;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"INSEE_ProductionIndustrielle_France.Diff.lag_1";1,21;93,96;"Level";"Difference";1;1;0,02;0;0,65;0;4;0,93
5,5;5;0;"EUROSTAT_GDPEuroArea.lag_1";"BBG_TauxOat10Y.Diff.lag_1";0,06;-256,78;"Level";"Difference";1;1;0,06;1;0,43;0;7;0,92
5,5;4,9;0;"EUROSTAT_GDPEuroArea.lag_1";"SpreadOat10Y3M.Diff.lag_1";0,06;-281,49;"Level";"Difference";1;1;0,04;0;0,4;0;7;0,92
5,5;4,9;0;"EUROSTAT_GDPEuroArea.lag_1";"SpreadOAT10Y6M.Diff.lag_1";0,06;-422,45;"Level";"Difference";1;1;0,04;1;0,39;0;6;0,92
5,5;4,6;0;"EUROSTAT_GDPEuroArea.t";"SP_SP500.Diff.lag_1";0,06;0,12;"Level";"Difference";1;1;0,08;0;0,52;0;41;0,93
5,5;4,6;0;"EUROSTAT_GDPEuroArea.lag_1";"SP_SP500.Diff.lag_1";0,06;-0,18;"Level";"Difference";1;1;0,08;0;0,56;0;9;0,92
5,5;4,9;0;"EUROSTAT_GDPEuroArea.lag_1";"PIB_Reel.Diff.lag_1";0,06;-116,58;"Level";"Difference";1;1;0,23;0;0,51;0;5;0,93
5,5;4,9;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"PIB_Reel.Diff.lag_1";1,21;79,68;"Level";"Difference";1;1;0,16;0;0,79;0;5;0,93
5,5;4,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"Spread6M3M.Diff.lag_1";1,19;21707,33;"Level";"Difference";1;1;0,01;0;0,87;0;2;0,93
5,5;4,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"Spread6M3M.Diff.lag_1";1,21;16459,4;"Level";"Difference";1;1;0,03;0;0,91;0;1;0,93
5,5;5,3;0;"EUROSTAT_GDPEuroArea.lag_1";"EUSA10_Curncy.pct.lag_1";0,06;-4,32;"Level";"Growth_rate";1;1;-0,01;0;0,55;0;5;0,93
5,5;6,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"EUSA10_Curncy.pct.lag_1";1,19;-3,58;"Level";"Growth_rate";1;1;-0,01;0;0,29;0;7;0,92
5,5;6,1;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"Spread5Y3M.pct.lag_1";1,19;-2,41;"Level";"Growth_rate";1;1;0,03;0;0,5;0;6;0,92
5,5;4,7;0;"EUROSTAT_GDPEuroArea.t";"Spread10Y3M.pct.lag_1";0,06;-3,81;"Level";"Growth_rate";1;1;-0,02;0;0,51;0;34;0,93
5,5;4,8;0;"EUROSTAT_GDPEuroArea.lag_1";"Spread10Y3M.pct.lag_1";0,06;-2,91;"Level";"Growth_rate";1;1;-0,03;0;0,5;0;6;0,92
5,5;4,9;0;"EUROSTAT_GDPEuroArea.lag_1";"SpreadOat10Y3M.pct.lag_1";0,06;-3,74;"Level";"Growth_rate";1;1;-0,01;0;0,6;0;5;0,92
5,5;4,9;0;"EUROSTAT_GDPEuroArea.lag_1";"Spread10Y6M.pct.lag_1";0,06;-3,86;"Level";"Growth_rate";1;1;-0,02;0;0,58;0;5;0,92
5,5;6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"Spread10Y6M.pct.lag_1";1,19;-2,83;"Level";"Growth_rate";1;1;-0,03;0;0,53;0;7;0,92
5,5;5;0;"EUROSTAT_GDPEuroArea.lag_1";"SpreadOAT10Y6M.pct.lag_1";0,06;-4,25;"Level";"Growth_rate";1;1;0,01;0;0,62;0;4;0,93
5,5;5,9;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"SpreadOAT10Y6M.pct.lag_1";1,19;-2,65;"Level";"Growth_rate";1;1;-0,01;0;0,53;0;6;0,92
5,5;4,6;0;"EUROSTAT_GDPEuroArea.t";"EUSA5_Curncy.pct.lag_1";0,06;0,01;"Level";"Growth_rate";1;1;0,05;1;0,25;0;41;0,93
5,5;4,6;0;"EUROSTAT_GDPEuroArea.lag_1";"EUSA5_Curncy.pct.lag_1";0,06;0,12;"Level";"Growth_rate";1;1;0,04;1;0,34;0;7;0,92
5,5;4,6;0;"EUROSTAT_GDPEuroArea.t";"EUR006M_Index.pct.lag_1";0,06;-0,11;"Level";"Growth_rate";1;1;0,07;1;0,49;0;42;0,93
5,5;4,6;0;"EUROSTAT_GDPEuroArea.lag_1";"EUR006M_Index.pct.lag_1";0,06;-0,1;"Level";"Growth_rate";1;1;0,07;1;0,53;0;8;0,92
5,5;5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"EUR006M_Index.pct.lag_1";1,21;0,36;"Level";"Growth_rate";1;1;0,04;0;0,75;0;6;0,93
5,5;4,8;0;"EUROSTAT_GDPEuroArea.t";"INSEE_ProductionIndustrielle_France.pct.lag_1";0,06;-58,99;"Level";"Growth_rate";1;1;0,25;0;0,59;0;40;0,93
5,5;4,8;0;"EUROSTAT_GDPEuroArea.lag_1";"INSEE_ProductionIndustrielle_France.pct.lag_1";0,06;-42,76;"Level";"Growth_rate";1;1;0,24;1;0,59;0;8;0,92
5,5;4,9;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"INSEE_ProductionIndustrielle_France.pct.lag_1";1,21;70,86;"Level";"Growth_rate";1;1;0,2;1;0,74;0;8;0,93
5,5;4,7;0;"EUROSTAT_GDPEuroArea.lag_12";"INSEE_ProductionIndustrielle_France.pct.lag_1";0,06;185,77;"Level";"Growth_rate";1;1;0,16;1;0,48;0;41;0,93
5,5;6,2;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"BBG_TauxOat10Y.pct.lag_1";1,18;-3,3;"Level";"Growth_rate";1;1;0,01;0;0,27;0;4;0,92
5,5;6,1;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"BBG_TauxOat10Y.pct.lag_1";1,19;-2,63;"Level";"Growth_rate";1;1;0;0;0,3;0;5;0,93
