"RMSE (en %)";"RMSE OOS (en %)";"Residuals Statio PValue";"Predictor_1";"Predictor_2";"Coeff_1";"Coeff_2";"Transfo_1";"Transfo_2";"Priority_1";"Priority_2";"2-1";"Is signif";"Breusch-Pagan";"Durbin Watson";"Jarque Bera";"R2"
5,6;4,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"Spread10Y3M.t";1,2;-864,18;"Level";"Level";1;1;-0,02;1;0,93;1;0;0,88
5,6;5,1;0;"EUROSTAT_GDPEuroArea.t";"Spread5Y6M.t";0,06;-25,35;"Level";"Level";1;1;0,13;1;0,81;0;43;0,89
5,6;4,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"Spread5Y6M.t";1,22;-1404,06;"Level";"Level";1;1;0,2;1;0,89;1;0;0,88
5,6;5;0;"EUROSTAT_GDPEuroArea.t";"Spread10Y6M.t";0,06;-29;"Level";"Level";1;1;-0,05;1;0,79;0;43;0,89
5,6;4,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"Spread10Y6M.t";1,2;-943,8;"Level";"Level";1;1;0,02;1;0,93;1;0;0,88
5,6;5,4;0;"EUROSTAT_GDPEuroArea.t";"Spread5Y3M.lag_1";0,06;-350,49;"Level";"Level";1;1;-0,02;1;0,73;0;47;0,89
5,6;5,3;0;"EUROSTAT_GDPEuroArea.lag_12";"Spread5Y3M.lag_1";0,07;-1326,19;"Level";"Level";1;1;0,03;0;0,99;0;26;0,89
5,6;5,1;0;"EUROSTAT_GDPEuroArea.t";"Spread10Y3M.lag_1";0,06;-85,71;"Level";"Level";1;1;-0,16;1;0,81;0;44;0,89
5,6;4,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"Spread10Y3M.lag_1";1,19;-1114,2;"Level";"Level";1;1;-0,08;1;0,87;1;1;0,88
5,6;5,6;0;"EUROSTAT_GDPEuroArea.t";"Spread5Y6M.lag_1";0,06;-489,25;"Level";"Level";1;1;0,04;1;0,74;0;48;0,89
5,6;5,6;0;"EUROSTAT_GDPEuroArea.lag_1";"Spread5Y6M.lag_1";0,06;-637,78;"Level";"Level";1;1;0,05;1;0,76;1;11;0,88
5,6;5,4;0;"EUROSTAT_GDPEuroArea.lag_12";"Spread5Y6M.lag_1";0,07;-1354,25;"Level";"Level";1;1;0,09;0;0,98;0;27;0,89
5,6;5,1;0;"EUROSTAT_GDPEuroArea.t";"Spread10Y6M.lag_1";0,06;-147,6;"Level";"Level";1;1;-0,12;1;0,81;0;44;0,89
5,6;4,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"Spread10Y6M.lag_1";1,2;-1193,22;"Level";"Level";1;1;-0,04;1;0,87;1;1;0,88
5,6;4,9;0;"EUROSTAT_GDPEuroArea.t";"SpreadOat10Y3M.t";0,06;-69,32;"Level";"Level";1;1;-0,32;1;0,8;0;42;0,89
5,6;4,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"SpreadOat10Y3M.t";1,18;-699,74;"Level";"Level";1;1;-0,27;1;0,94;1;1;0,88
5,6;5,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"SpreadOat10Y3M.t";1,27;-405,14;"Level";"Level";1;1;-0,29;1;0,84;1;0;0,88
5,6;4,9;0;"EUROSTAT_GDPEuroArea.t";"SpreadOAT10Y6M.t";0,06;-114,42;"Level";"Level";1;1;-0,3;1;0,8;0;42;0,89
5,6;4,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"SpreadOAT10Y6M.t";1,18;-750,52;"Level";"Level";1;1;-0,24;1;0,94;1;0;0,88
5,6;5,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"SpreadOAT10Y6M.t";1,27;-441,37;"Level";"Level";1;1;-0,27;1;0,84;1;0;0,88
5,6;5;0;"EUROSTAT_GDPEuroArea.t";"SpreadOat10Y3M.lag_1";0,06;-144,5;"Level";"Level";1;1;-0,37;1;0,75;0;45;0,89
5,6;4,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"SpreadOat10Y3M.lag_1";1,17;-854,84;"Level";"Level";1;1;-0,3;1;0,77;1;1;0,88
5,6;5;0;"EUROSTAT_GDPEuroArea.t";"SpreadOAT10Y6M.lag_1";0,06;-183,51;"Level";"Level";1;1;-0,34;1;0,75;0;46;0,89
5,6;4,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"SpreadOAT10Y6M.lag_1";1,17;-904,29;"Level";"Level";1;1;-0,27;1;0,77;1;1;0,88
5,6;4,4;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"Spread6M3M.t";1,31;28066,93;"Level";"Level";1;1;-0,63;1;0,79;1;1;0,89
5,6;4,6;0;"RDB_Nominal.lag_3";"Spread6M3M.lag_1";517,81;20887,61;"Level";"Level";1;1;-0,62;0;0,87;0;1;0,88
5,6;4,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"STOXX_EUROSTOXX50.lag_3";1,29;-2,13;"Level";"Level";1;1;0,56;1;0,53;1;8;0,89
5,6;4,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"EURONEXT_CAC40.lag_3";1,4;-1,96;"Level";"Level";1;1;0,83;1;0,62;1;7;0,89
5,6;5;0;"EUROSTAT_GDPEuroArea.lag_1";"EUROSTAT_GDPEuroArea.Diff.t";0,06;-0,05;"Level";"Difference";1;1;0,48;0;0,4;1;2;0,88
5,6;6,2;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"EUROSTAT_GDPEuroArea.Diff.t";1,24;-0,01;"Level";"Difference";1;1;0,44;1;0,35;0;0;0,88
5,6;5,3;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"EUROSTAT_GDPEuroArea.Diff.t";1,26;0,05;"Level";"Difference";1;1;0,38;1;0,35;0;1;0,88
5,6;4,5;0;"EUROSTAT_GDPEuroArea.lag_1";"EUROSTAT_GDPEuroArea.Diff.lag_1";0,06;-0,06;"Level";"Difference";1;1;0,5;1;0,8;1;4;0,88
5,6;6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"EUROSTAT_GDPEuroArea.Diff.lag_1";1,25;-0,02;"Level";"Difference";1;1;0,46;1;0,74;0;0;0,88
5,6;5,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"EUROSTAT_GDPEuroArea.Diff.lag_1";1,27;0,03;"Level";"Difference";1;1;0,42;1;0,72;0;0;0,88
5,6;4,9;0;"EUROSTAT_GDPEuroArea.t";"STOXX_EUROSTOXX50.Diff.t";0,06;-0,13;"Level";"Difference";1;1;-0,11;0;0,68;0;41;0,89
5,6;5,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"STOXX_EUROSTOXX50.Diff.t";1,24;0,4;"Level";"Difference";1;1;-0,13;0;0,95;0;0;0,88
5,6;6,1;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"STOXX_EUROSTOXX50.Diff.t";1,3;1,05;"Level";"Difference";1;1;-0,16;0;0,95;0;0;0,88
5,6;4,8;0;"EUROSTAT_GDPEuroArea.t";"EURONEXT_CAC40.Diff.t";0,06;-0,27;"Level";"Difference";1;1;0,03;0;0,47;0;39;0,89
5,6;5,4;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"EURONEXT_CAC40.Diff.t";1,23;0,17;"Level";"Difference";1;1;0,01;0;0,91;0;0;0,88
5,6;6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"EURONEXT_CAC40.Diff.t";1,29;0,67;"Level";"Difference";1;1;-0,02;0;0,96;0;0;0,88
5,6;6,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"INSEE_PIBFR.Diff.t";1,26;-0,26;"Level";"Difference";1;1;0,5;0;0,83;0;0;0,88
5,6;4,7;0;"EUROSTAT_GDPEuroArea.lag_1";"INSEE_PIBFR.Diff.t";0,06;-0,18;"Level";"Difference";1;1;0,48;0;0,68;1;4;0,88
5,6;6,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"INSEE_PIBFR.Diff.t";1,26;-0,15;"Level";"Difference";1;1;0,47;0;0,82;0;0;0,88
5,6;5,7;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"INSEE_PIBFR.Diff.t";1,26;0,13;"Level";"Difference";1;1;0,39;0;0,86;0;0;0,88
5,6;4,6;0;"EUROSTAT_GDPEuroArea.t";"INSEE_PIBFR.Diff.lag_1";0,06;-0,19;"Level";"Difference";1;1;0,52;0;0,92;0;37;0,89
5,6;4,6;0;"EUROSTAT_GDPEuroArea.lag_1";"INSEE_PIBFR.Diff.lag_1";0,06;-0,15;"Level";"Difference";1;1;0,51;0;0,87;1;7;0,88
5,6;6,2;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"INSEE_PIBFR.Diff.lag_1";1,27;-0,19;"Level";"Difference";1;1;0,52;1;0,94;0;0;0,88
5,6;5,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"INSEE_PIBFR.Diff.lag_1";1,27;0,08;"Level";"Difference";1;1;0,45;0;0,9;0;0;0,88
5,6;4,8;0;"EUROSTAT_GDPEuroArea.t";"EUSA10_Curncy.Diff.t";0,06;-58,64;"Level";"Difference";1;1;0,34;1;0,57;0;41;0,89
5,6;5,1;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"EUSA10_Curncy.Diff.t";1,21;927,51;"Level";"Difference";1;1;0,29;0;0,18;0;4;0,88
5,6;5,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"EUSA10_Curncy.Diff.t";1,27;934,71;"Level";"Difference";1;1;0,29;0;0,18;0;2;0,88
5,6;4,8;0;"EUROSTAT_GDPEuroArea.t";"EUSA5_Curncy.Diff.t";0,06;315,36;"Level";"Difference";1;1;0,43;1;0,67;0;48;0,89
5,6;5,1;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"EUSA5_Curncy.Diff.t";1,2;1869,14;"Level";"Difference";1;1;0,38;0;0,18;0;6;0,89
5,6;5,4;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"EUSA5_Curncy.Diff.t";1,25;1997,05;"Level";"Difference";1;1;0,38;0;0,18;0;4;0,89
5,6;4,9;0;"EUROSTAT_GDPEuroArea.t";"Spread5Y3M.Diff.t";0,06;690,16;"Level";"Difference";1;1;0,39;0;0,61;0;55;0,89
5,6;4,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"Spread5Y3M.Diff.t";1,2;2629,29;"Level";"Difference";1;1;0,34;0;0,1;0;15;0,89
5,6;5,1;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"Spread5Y3M.Diff.t";1,25;2900,54;"Level";"Difference";1;1;0,33;0;0,07;0;11;0,89
5,6;4,9;0;"EUROSTAT_GDPEuroArea.t";"Spread10Y3M.Diff.t";0,06;55,43;"Level";"Difference";1;1;0,32;0;0,53;0;45;0,89
5,6;5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"Spread10Y3M.Diff.t";1,21;1204,3;"Level";"Difference";1;1;0,26;0;0,15;0;7;0,89
5,6;5,4;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"Spread10Y3M.Diff.t";1,26;1260,65;"Level";"Difference";1;1;0,26;0;0,13;0;5;0,89
5,6;4,9;0;"EUROSTAT_GDPEuroArea.t";"Spread5Y6M.Diff.t";0,06;401,75;"Level";"Difference";1;1;0,4;0;0,67;0;49;0,89
5,6;4,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"Spread5Y6M.Diff.t";1,2;2491,51;"Level";"Difference";1;1;0,34;0;0,14;0;12;0,89
5,6;5,1;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"Spread5Y6M.Diff.t";1,25;2753,14;"Level";"Difference";1;1;0,33;0;0,12;0;8;0,89
5,6;4,8;0;"EUROSTAT_GDPEuroArea.t";"Spread10Y6M.Diff.t";0,06;-51,87;"Level";"Difference";1;1;0,32;0;0,57;0;42;0,89
5,6;5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"Spread10Y6M.Diff.t";1,21;1150,04;"Level";"Difference";1;1;0,26;0;0,17;0;6;0,88
5,6;5,4;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"Spread10Y6M.Diff.t";1,27;1202,41;"Level";"Difference";1;1;0,26;0;0,16;0;4;0,88
5,6;4,9;0;"EUROSTAT_GDPEuroArea.t";"EUR006M_Index.Diff.t";0,06;-310,16;"Level";"Difference";1;1;0,22;0;0,8;0;43;0,89
5,6;5,2;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"EUR006M_Index.Diff.t";1,24;-3117,73;"Level";"Difference";1;1;0,25;1;0,97;0;0;0,88
5,6;5,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"EUR006M_Index.Diff.t";1,3;-4292,18;"Level";"Difference";1;1;0,26;1;0,96;1;0;0,88
5,6;4,9;0;"EUROSTAT_GDPEuroArea.t";"EUR003M_Index.Diff.t";0,06;-2300,63;"Level";"Difference";1;1;0,21;0;0,86;0;45;0,89
5,6;5,1;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"EUR003M_Index.Diff.t";1,24;-3477,97;"Level";"Difference";1;1;0,22;1;0,97;0;0;0,88
5,6;5,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"EUR003M_Index.Diff.t";1,3;-4499,3;"Level";"Difference";1;1;0,23;1;0,98;1;0;0,88
5,6;5;0;"EUROSTAT_GDPEuroArea.t";"Chomage.Diff.t";0,06;-285,05;"Level";"Difference";1;1;-0,3;0;0,75;0;47;0,89
5,6;5,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"Chomage.Diff.t";1,23;-563,22;"Level";"Difference";1;1;-0,29;0;0,94;0;0;0,88
5,6;5,9;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"Chomage.Diff.t";1,27;-1726,06;"Level";"Difference";1;1;-0,26;0;0,99;1;0;0,88
5,6;6;0;"EUROSTAT_GDPEuroArea.t";"INSEE_ConfianceMenagesFR.Diff.t";0,06;-29,46;"Level";"Difference";1;1;-0,23;0;0,58;0;43;0,89
5,6;5,8;0;"EUROSTAT_GDPEuroArea.lag_1";"INSEE_ConfianceMenagesFR.Diff.t";0,06;-18,39;"Level";"Difference";1;1;-0,24;0;0,75;1;9;0,88
5,6;5,5;0;"EUROSTAT_GDPEuroArea.t";"INSEE_ConsommationFinaleMenagesFR.Diff.t";0,06;0,02;"Level";"Difference";1;1;0,02;1;0,69;0;43;0,89
5,6;5,1;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"INSEE_ConsommationFinaleMenagesFR.Diff.t";1,23;0,17;"Level";"Difference";1;1;0;1;0,71;0;0;0,88
5,6;5,7;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"INSEE_InvestEntreprisesNonFinancieresFR.Diff.t";1,26;-0,82;"Level";"Difference";1;1;0,47;1;0,88;0;0;0,88
5,6;4,7;0;"EUROSTAT_GDPEuroArea.lag_1";"INSEE_InvestEntreprisesNonFinancieresFR.Diff.t";0,06;-0,35;"Level";"Difference";1;1;0,42;0;0,61;1;5;0,88
5,6;5,7;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"INSEE_InvestEntreprisesNonFinancieresFR.Diff.t";1,26;-0,41;"Level";"Difference";1;1;0,43;1;0,88;0;0;0,88
5,6;5,7;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"INSEE_InvestEntreprisesNonFinancieresFR.Diff.t";1,26;0,45;"Level";"Difference";1;1;0,33;1;0,88;0;0;0,88
5,6;4,8;0;"EUROSTAT_GDPEuroArea.t";"INSEE_InvestEntreprisesNonFinancieresFR.Diff.lag_1";0,06;-0,21;"Level";"Difference";1;1;0,43;0;0,83;0;39;0,89
5,6;5,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"INSEE_InvestEntreprisesNonFinancieresFR.Diff.lag_1";1,27;-0,47;"Level";"Difference";1;1;0,45;1;0,95;0;0;0,88
5,6;5,7;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"INSEE_InvestEntreprisesNonFinancieresFR.Diff.lag_1";1,26;0,41;"Level";"Difference";1;1;0,36;0;0,97;0;0;0,88
5,6;4,6;0;"EUROSTAT_GDPEuroArea.lag_1";"CPI_Excl_Tabac.Diff.t";0,06;521,52;"Level";"Difference";1;1;0,33;1;0,83;0;7;0,88
5,6;5,3;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"CPI_Excl_Tabac.Diff.t";1,22;273,21;"Level";"Difference";1;1;0,36;1;0,9;0;0;0,88
5,6;5,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"CPI_Excl_Tabac.Diff.t";1,27;268,44;"Level";"Difference";1;1;0,36;1;0,94;0;0;0,88
5,6;4,8;0;"EUROSTAT_GDPEuroArea.t";"INSEE_ProductionIndustrielle_France.Diff.t";0,06;-114,13;"Level";"Difference";1;1;0,08;1;0,82;0;37;0,89
5,6;4,9;0;"EUROSTAT_GDPEuroArea.lag_1";"INSEE_ProductionIndustrielle_France.Diff.t";0,06;-77,56;"Level";"Difference";1;1;0,07;1;0,8;1;8;0,88
5,6;5,5;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"INSEE_ProductionIndustrielle_France.Diff.t";1,23;-22,56;"Level";"Difference";1;1;0,05;1;0,96;0;0;0,88
5,6;5,9;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"INSEE_ProductionIndustrielle_France.Diff.t";1,29;44,29;"Level";"Difference";1;1;0,02;0;0,95;0;0;0,88
5,6;5,9;0;"EUROSTAT_GDPEuroArea.lag_1";"RDB_Nominal.Diff.t";0,06;-264,47;"Level";"Difference";1;1;0,61;0;0,53;1;10;0,88
5,6;6,1;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"RDB_Nominal.Diff.t";1,27;-220,96;"Level";"Difference";1;1;0,6;0;0,39;0;1;0,88
5,6;6,9;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"RDB_Nominal.Diff.t";1,32;-153,55;"Level";"Difference";1;1;0,59;0;0,66;0;0;0,88
5,6;4,8;0;"EUROSTAT_GDPEuroArea.t";"BBG_TauxOat10Y.Diff.t";0,06;-77,12;"Level";"Difference";1;1;0,29;0;0,59;0;40;0,89
5,6;5,2;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"BBG_TauxOat10Y.Diff.t";1,22;715,26;"Level";"Difference";1;1;0,23;0;0,48;0;2;0,88
5,6;5,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"BBG_TauxOat10Y.Diff.t";1,27;873,7;"Level";"Difference";1;1;0,22;0;0,31;0;2;0,88
5,6;4,8;0;"EUROSTAT_GDPEuroArea.t";"SpreadOat10Y3M.Diff.t";0,06;-17,9;"Level";"Difference";1;1;0,26;0;0,56;0;42;0,89
5,6;5,1;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"SpreadOat10Y3M.Diff.t";1,22;867,21;"Level";"Difference";1;1;0,21;0;0,48;0;3;0,89
5,6;5,4;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"SpreadOat10Y3M.Diff.t";1,27;1064,58;"Level";"Difference";1;1;0,19;0;0,27;0;3;0,89
5,6;4,8;0;"EUROSTAT_GDPEuroArea.t";"SpreadOAT10Y6M.Diff.t";0,06;-75,46;"Level";"Difference";1;1;0,26;0;0,59;0;40;0,89
5,6;5,1;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"SpreadOAT10Y6M.Diff.t";1,22;832,94;"Level";"Difference";1;1;0,2;0;0,49;0;3;0,88
5,6;5,4;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"SpreadOAT10Y6M.Diff.t";1,27;1026,72;"Level";"Difference";1;1;0,19;0;0,3;0;3;0,89
5,6;5,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"SP_SP500.Diff.t";1,19;3,8;"Level";"Difference";1;1;0,08;0;0,75;0;1;0,88
5,6;4,8;0;"RDB_Nominal.lag_3";"SP_SP500.Diff.t";482,47;4,39;"Level";"Difference";1;1;0,07;0;0,68;0;9;0,88
5,6;5,7;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"PIB_Reel.Diff.t";1,24;-198,29;"Level";"Difference";1;1;0,33;0;0,87;1;0;0,88
5,6;4,6;0;"EUROSTAT_GDPEuroArea.lag_1";"PIB_Reel.Diff.t";0,06;-175,1;"Level";"Difference";1;1;0,32;0;0,76;2;3;0,89
5,6;5,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"PIB_Reel.Diff.t";1,25;-100,09;"Level";"Difference";1;1;0,29;0;0,84;0;0;0,88
5,6;6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"PIB_Reel.Diff.t";1,29;-6,03;"Level";"Difference";1;1;0,25;0;0,82;0;0;0,88
5,6;4,7;0;"EUROSTAT_GDPEuroArea.t";"Spread6M3M.Diff.t";0,06;18678,94;"Level";"Difference";1;1;-0,03;1;0,72;0;56;0,89
5,6;5,4;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"Spread6M3M.Diff.t";1,23;8898,33;"Level";"Difference";1;1;0,01;1;0,86;0;0;0,88
5,6;6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"Spread6M3M.Diff.t";1,29;9612,33;"Level";"Difference";1;1;0,01;1;0,69;0;0;0,88
5,6;4,5;0;"EUROSTAT_GDPEuroArea.t";"EUROSTAT_GDPEuroArea.pct.t";0,06;-818,36;"Level";"Growth_rate";1;1;0,87;1;0,86;0;25;0,89
5,6;4,6;0;"EUROSTAT_GDPEuroArea.lag_1";"EUROSTAT_GDPEuroArea.pct.t";0,06;-625,06;"Level";"Growth_rate";1;1;0,87;1;0,63;1;3;0,88
5,6;5,3;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"EUROSTAT_GDPEuroArea.pct.t";1,26;-134,99;"Level";"Growth_rate";1;1;0,85;1;0,64;0;0;0,88
5,6;5,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"EUROSTAT_GDPEuroArea.pct.t";1,26;168,71;"Level";"Growth_rate";1;1;0,84;0;0,5;0;0;0,88
5,6;4,5;0;"EUROSTAT_GDPEuroArea.lag_12";"EUROSTAT_GDPEuroArea.pct.t";0,07;740,4;"Level";"Growth_rate";1;1;0,8;1;0,85;0;25;0,89
5,6;4,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"RDB_Nominal.pct.t";1,03;778,15;"Level";"Growth_rate";1;1;0,86;0;0,83;0;0;0,88
5,6;4,7;0;"EUROSTAT_GDPEuroArea.lag_1";"RDB_Nominal.pct.t";0,05;508,24;"Level";"Growth_rate";1;1;0,88;0;0,79;1;7;0,88
5,6;4,7;0;"EUROSTAT_GDPEuroArea.t";"EUROSTAT_GDPEuroArea.pct.lag_1";0,06;-607,56;"Level";"Growth_rate";1;1;0,88;1;0,9;0;40;0,89
5,6;4,7;0;"EUROSTAT_GDPEuroArea.lag_1";"EUROSTAT_GDPEuroArea.pct.lag_1";0,06;-568,65;"Level";"Growth_rate";1;1;0,88;1;0,83;1;6;0,88
5,6;5,3;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"EUROSTAT_GDPEuroArea.pct.lag_1";1,25;-100,75;"Level";"Growth_rate";1;1;0,86;1;0,92;0;0;0,88
5,6;5,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"EUROSTAT_GDPEuroArea.pct.lag_1";1,27;84,25;"Level";"Growth_rate";1;1;0,85;0;0,88;0;0;0,88
5,6;4,8;0;"EUROSTAT_GDPEuroArea.t";"RDB_Nominal.pct.lag_1";0,06;155,55;"Level";"Growth_rate";1;1;0,87;0;0,57;0;38;0,89
5,6;4,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"RDB_Nominal.pct.lag_1";1,07;583,09;"Level";"Growth_rate";1;1;0,85;0;0,86;0;0;0,88
5,6;4,8;0;"EUROSTAT_GDPEuroArea.lag_1";"RDB_Nominal.pct.lag_1";0,06;245,08;"Level";"Growth_rate";1;1;0,87;0;0,75;1;8;0,88
5,6;4,8;0;"EUROSTAT_GDPEuroArea.t";"EUROSTAT_GDPEuroArea.pct.lag_3";0,06;-44,05;"Level";"Growth_rate";1;1;0,88;1;0,75;0;43;0,89
5,6;5,3;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"EUROSTAT_GDPEuroArea.pct.lag_3";1,17;289,07;"Level";"Growth_rate";1;1;0,87;0;0,83;0;0;0,88
5,6;5,7;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"EUROSTAT_GDPEuroArea.pct.lag_3";1,22;290,25;"Level";"Growth_rate";1;1;0,87;0;0,84;0;0;0,88
5,6;4,7;0;"EUROSTAT_GDPEuroArea.t";"RDB_Nominal.pct.lag_3";0,06;-333,84;"Level";"Growth_rate";1;1;0,86;0;0,48;0;60;0,89
5,6;5,2;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"RDB_Nominal.pct.lag_3";1,19;175,2;"Level";"Growth_rate";1;1;0,83;0;0,91;0;0;0,88
5,6;5,7;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_3";"RDB_Nominal.pct.lag_3";1,25;127,22;"Level";"Growth_rate";1;1;0,84;0;0,84;0;0;0,88
5,6;4,8;0;"EUROSTAT_GDPEuroArea.t";"SP_SP500.lag_12";0,05;2,12;"Level";"Level";1;1;0,91;0;0,8;0;40;0,89
5,6;4,3;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"SP_SP500.lag_12";0,95;3,61;"Level";"Level";1;1;0,9;0;0,5;1;2;0,89
5,6;4,7;0;"INSEE_PIBFR.lag_3";"INSEE_ConsommationFinaleMenagesFR.pct.lag_12";0,31;1799,63;"Level";"Growth_rate";1;1;0,8;1;0,96;1;0;0,89
5,6;5,7;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_12";"INSEE_ConsommationFinaleMenagesFR.pct.lag_12";1,32;2054,26;"Level";"Growth_rate";1;1;0,79;1;0,76;1;0;0,88
5,6;5,8;0;"INSEE_PIBFR.lag_3";"STOXX_EUROSTOXX50.pct.t";0,37;-50,82;"Level";"Growth_rate";1;1;-0,16;1;0,88;1;1;0,88
5,6;4,6;0;"EUROSTAT_GDPEuroArea.lag_12";"STOXX_EUROSTOXX50.pct.t";0,07;-33,15;"Level";"Growth_rate";1;1;-0,21;0;1;1;9;0,89
5,6;4;0;"INSEE_PIBFR.t";"EURONEXT_CAC40.pct.t";0,36;-72,71;"Level";"Growth_rate";1;1;0,02;1;0,98;3;0;0,89
5,6;5,9;0;"INSEE_PIBFR.lag_3";"EURONEXT_CAC40.pct.t";0,38;-55,32;"Level";"Growth_rate";1;1;-0,02;1;0,93;1;0;0,88
5,6;4,6;0;"RDB_Nominal.lag_3";"EURONEXT_CAC40.pct.t";482,8;-45,82;"Level";"Growth_rate";1;1;-0,05;1;0,97;2;0;0,89
5,6;4,6;0;"EUROSTAT_GDPEuroArea.lag_12";"EURONEXT_CAC40.pct.t";0,07;-39,05;"Level";"Growth_rate";1;1;-0,06;0;0,96;1;5;0,89
5,6;4,8;0;"PIB_Reel.lag_3";"STOXX_EUROSTOXX50.pct.lag_1";365,43;-61,57;"Level";"Growth_rate";1;1;-0,12;1;0,85;5;0;0,88
5,6;4,1;0;"INSEE_PIBFR.t";"EURONEXT_CAC40.pct.lag_1";0,36;-69,17;"Level";"Growth_rate";1;1;0,01;1;0,87;1;0;0,89
