RMSE (en %);RMSE OOS (en %);Residuals Statio PValue;Predictor_1;Predictor_2;Coeff_1;Coeff_2;Transfo_1;Transfo_2;Priority_1;Priority_2;2-1;Is signif;Breusch-Pagan;Durbin Watson;Jarque Bera;R2;R2OOS
5,7;4,2;0,0;RDB_Nominal.lag_1;STOXX_EUROSTOXX50.pct.t;449,15;-47,6;Level;Growth_rate;1;1,0;-0,17;1;0,91;3;4;0,89;0,15868998310575555
5,6;4,9;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;EUSA10_Curncy.lag_3;1,12;-1025,91;Level;Level;1;1,0;-0,54;1;0,56;1;9;0,89;0,15854272023265648
5,5;4,2;0,0;EUROSTAT_GDPEuroArea.lag_12;EUROSTAT_GDPEuroArea.pct.lag_3;0,06;824,79;Level;Growth_rate;1;1,0;0,83;0;0,98;0;13;0,89;0,1577800650352199
5,3;4,3;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;EURONEXT_CAC40.pct.lag_3;1,28;-43,61;Level;Growth_rate;1;1,0;-0,05;1;0,88;2;0;0,89;0,15751145059337535
5,7;4,9;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;RDB_Nominal.pct.lag_3;1,14;243,68;Level;Growth_rate;1;1,0;0,83;0;0,91;0;1;0,88;0,15750194368061599
5,6;5,1;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;SpreadOat10Y3M.Diff.t;1,22;867,21;Level;Difference;1;1,0;0,21;0;0,48;0;3;0,89;0,1574800056840424
5,7;6,3;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;INSEE_ConfianceMenagesFR.Diff.t;1,24;39,32;Level;Difference;1;1,0;-0,28;0;0,95;0;0;0,88;0,15744906091722133
5,5;4,7;0,0;EUROSTAT_GDPEuroArea.t;INSEE_InvestEntreprisesNonFinancieresFR.Diff.t;0,06;-0,49;Level;Difference;1;1,0;0,43;0;0,68;0;24;0,89;0,15732717205641678
5,5;4,5;0,0;INSEE_ConsommationFinaleMenagesFR.lag_12;EUR006M_Index.Diff.lag_1;0,82;-3385,46;Level;Difference;1;1,0;0,17;0;0,81;1;1;0,89;0,1572728509696475
5,5;5,3;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;RDB_Nominal.pct.lag_1;1,14;582,8;Level;Growth_rate;1;1,0;0,84;0;0,95;1;0;0,89;0,15723264705520845
5,7;4,8;0,0;EUROSTAT_GDPEuroArea.lag_1;EURONEXT_CAC40.Diff.t;0,06;-0,15;Level;Difference;1;1,0;0,03;1;0,53;1;9;0,88;0,15722101562324575
5,7;4,5;0,0;INSEE_PIBFR.lag_12;EURONEXT_CAC40.Diff.lag_1;0,5;1,24;Level;Difference;1;1,0;-0,01;1;0,68;0;7;0,88;0,15718802628252904
5,7;4,1;0,0;RDB_Nominal.lag_1;INSEE_ConsommationFinaleMenagesFR.pct.lag_12;389,5;1401,04;Level;Growth_rate;1;1,0;0,82;1;0,99;1;1;0,88;0,15718385671204826
5,7;4,9;0,0;RDB_Nominal.lag_3;Spread10Y6M.Diff.lag_1;493,44;-1087,71;Level;Difference;1;1,0;0,29;0;0,7;0;2;0,88;0,15715749854063077
5,7;4,6;0,0;EUROSTAT_GDPEuroArea.lag_12;Spread10Y6M.t;0,07;-558,27;Level;Level;1;1,0;-0,01;1;0,78;0;15;0,89;0,1571535705427315
5,7;4,6;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;Spread5Y3M.t;1,21;-1218,75;Level;Level;1;1,0;0,14;1;0,89;1;1;0,88;0,15713391732864213
5,6;4,3;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;Spread6M3M.pct.lag_3;1,21;11,85;Level;Growth_rate;1;1,0;-0,04;1;0,76;2;3;0,88;0,1570813920349824
5,7;6,5;0,0;RDB_Nominal.lag_3;INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_3;440,11;253,84;Level;Growth_rate;1;1,0;0,81;1;0,89;0;4;0,88;0,1570653359841918
5,7;7,1;0,0;INSEE_ConsommationFinaleMenagesFR.t;Chomage.pct.t;0,64;-143,23;Level;Growth_rate;1;1,0;-0,75;0;0,2;0;17;0,87;0,15706242126046832
5,7;4,2;0,0;PIB_Reel.lag_12;SP_SP500.Diff.lag_1;482,57;6,16;Level;Difference;1;1,0;0,01;0;0,5;8;4;0,88;0,15705960952875642
5,6;6,7;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;Spread10Y3M.pct.lag_12;1,29;1,92;Level;Growth_rate;1;1,0;-0,03;0;0,84;0;0;0,88;0,15705774376059178
5,7;5,2;0,0;EUROSTAT_GDPEuroArea.lag_1;CPI_Excl_Tabac.pct.t;0,06;-148,75;Level;Growth_rate;1;1,0;0,64;0;0,55;1;10;0,88;0,15705732368848557
5,6;4,5;0,0;EUROSTAT_GDPEuroArea.lag_1;Spread5Y3M.pct.lag_12;0,06;5,08;Level;Growth_rate;1;1,0;0,05;0;0,36;1;1;0,88;0,15705587450793757
5,6;5,1;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;EUR003M_Index.pct.lag_3;1,23;0,23;Level;Growth_rate;1;1,0;0,03;1;0,88;1;0;0,88;0,15704647613025913
5,7;4,8;0,0;EUROSTAT_GDPEuroArea.lag_12;Spread6M3M.pct.t;0,07;8,29;Level;Growth_rate;1;1,0;-0,02;1;0,99;0;19;0,89;0,15700451295190365
5,7;4,6;0,0;PIB_Reel.lag_3;INSEE_PIBFR.pct.lag_1;477,5;-1880,36;Level;Growth_rate;1;1,0;0,87;1;0,95;5;0;0,88;0,15699313243286994
5,7;5,4;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;Spread5Y6M.Diff.lag_1;1,21;-917,75;Level;Difference;1;1,0;0,33;0;0,47;0;0;0,88;0,15695836353360826
5,7;7,0;0,0;INSEE_PIBFR.lag_3;EURONEXT_CAC40.lag_3;0,45;-2,25;Level;Level;1;1,0;0,84;1;0,7;0;7;0,88;0,15693681680747618
5,8;5,7;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_12;SP_SP500.lag_12;1,19;5,27;Level;Level;1;1,0;0,87;0;0,54;0;0;0,88;0,15692227353564558
5,6;6,9;0,0;EUROSTAT_GDPEuroArea.t;EUR006M_Index.lag_1;0,06;-10,35;Level;Level;1;1,0;-0,93;1;0,52;0;43;0,89;0,15686375012976583
5,7;4,5;0,0;INSEE_PIBFR.lag_1;PIB_Reel.pct.lag_1;0,43;-1241,48;Level;Growth_rate;1;1,0;0,79;1;0,98;1;0;0,88;0,1568219287965511
5,7;4,9;0,0;INSEE_PIBFR.lag_12;CPI_Excl_Tabac.Diff.t;0,49;460,6;Level;Difference;1;1,0;0,34;1;0,86;0;2;0,88;0,15677197027726864
5,7;5,8;0,0;INSEE_PIBFR.lag_3;INSEE_ConfianceMenagesFR.pct.lag_12;0,36;100,6;Level;Growth_rate;1;1,0;0,4;1;0,93;1;4;0,88;0,15675704489650544
5,4;4,2;0,0;INSEE_ConsommationFinaleMenagesFR.lag_12;EUSA5_Curncy.Diff.lag_1;0,83;-1617,36;Level;Difference;1;1,0;0,36;0;0,74;1;0;0,89;0,15668692566769382
5,7;4,4;0,0;EUROSTAT_GDPEuroArea.lag_12;RDB_Nominal.pct.lag_3;0,07;288,27;Level;Growth_rate;1;1,0;0,82;1;0,17;0;8;0,89;0,15648986967377632
5,7;5,0;0,0;EUROSTAT_GDPEuroArea.lag_1;INSEE_ProductionIndustrielle_France.t;0,06;8,42;Level;Level;1;1,0;0,84;1;0,28;1;10;0,88;0,1563713247884837
5,5;4,2;0,0;EUROSTAT_GDPEuroArea.t;Spread5Y3M.pct.lag_1;0,06;-6,65;Level;Growth_rate;1;1,0;0,56;1;0,98;0;27;0,89;0,15633676059689505
5,6;6,0;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;Spread5Y6M.Diff.lag_1;1,3;-736,13;Level;Difference;1;1,0;0,32;0;0,64;0;0;0,88;0,15625135110280997
5,5;4,4;0,0;EUROSTAT_GDPEuroArea.t;PIB_Reel.Diff.t;0,06;-214,19;Level;Difference;1;1,0;0,33;0;0,75;0;17;0,89;0,15607119263139124
5,7;5,6;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;RDB_Nominal.Diff.t;1,25;-268,17;Level;Difference;1;1,0;0,61;0;0,3;0;2;0,88;0,15605842510904
5,7;4,8;0,0;EUROSTAT_GDPEuroArea.lag_1;CPI_Excl_Tabac.Diff.lag_1;0,06;70,32;Level;Difference;1;1,0;0,3;1;0,1;1;7;0,88;0,1560059663583414
5,6;5,8;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;SpreadOAT10Y6M.Diff.lag_1;1,29;31,41;Level;Difference;1;1,0;0,17;0;0,4;0;0;0,88;0,15597923627533017
5,6;5,6;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;SpreadOAT10Y6M.pct.lag_3;1,31;-2,15;Level;Growth_rate;1;1,0;0,47;0;0,94;0;0;0,88;0,15590960944505516
5,6;6,6;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;EUSA5_Curncy.pct.lag_3;1,23;-0,7;Level;Growth_rate;1;1,0;0,26;1;0,39;1;1;0,88;0,15585187305062675
5,6;5,8;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;Chomage.pct.lag_12;1,31;18,35;Level;Growth_rate;1;1,0;-0,78;0;0,96;0;0;0,88;0,15581421550936247
5,6;5,6;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;Spread5Y6M.Diff.lag_1;1,24;-709,96;Level;Difference;1;1,0;0,32;0;0,46;0;0;0,88;0,15564020880011176
5,4;4,3;0,0;EUROSTAT_GDPEuroArea.lag_3;EURONEXT_CAC40.Diff.lag_1;0,06;0,96;Level;Difference;1;1,0;0,01;1;0,84;0;20;0,89;0,1554173927874245
5,7;4,8;0,0;EUROSTAT_GDPEuroArea.lag_1;EUSA10_Curncy.Diff.t;0,06;-5,07;Level;Difference;1;1,0;0,34;1;0,4;1;9;0,88;0,15460978669757042
5,5;4,5;0,0;EUROSTAT_GDPEuroArea.lag_3;EUR003M_Index.pct.lag_12;0,06;-0,18;Level;Growth_rate;1;1,0;0,23;1;0,79;0;20;0,89;0,15457278149330322
5,6;4,7;0,0;EUROSTAT_GDPEuroArea.lag_1;Spread10Y6M.pct.lag_12;0,06;4,28;Level;Growth_rate;1;1,0;-0,15;0;0,2;1;3;0,88;0,15444614093664877
5,7;5,0;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;CPI_Excl_Tabac.Diff.t;1,18;441,8;Level;Difference;1;1,0;0,34;1;0,95;0;1;0,88;0,15415980250845984
5,5;4,5;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;SP_SP500.pct.lag_12;1,24;-43,62;Level;Growth_rate;1;1,0;-0,38;0;0,82;1;1;0,89;0,15387006263027747
5,4;4,5;0,0;EUROSTAT_GDPEuroArea.lag_3;PIB_Reel.pct.lag_1;0,06;-401,86;Level;Growth_rate;1;1,0;0,73;0;0,94;0;11;0,89;0,1538360839174162
5,5;5,2;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;Spread5Y3M.pct.t;1,29;-7,52;Level;Growth_rate;1;1,0;0,57;1;0,78;2;0;0,89;0,15365522611510718
5,7;4,6;0,0;INSEE_PIBFR.lag_12;Spread5Y3M.t;0,5;1014,5;Level;Level;1;1,0;0,03;0;0,81;0;3;0,88;0,1527872609196319
5,8;5,4;0,0;INSEE_ConsommationFinaleMenagesFR.lag_3;BBG_TauxOat10Y.Diff.lag_1;0,72;-973,71;Level;Difference;1;1,0;0,25;1;0,64;0;26;0,87;0,15170911054557823
5,7;4,6;0,0;EUROSTAT_GDPEuroArea.lag_12;Spread10Y3M.t;0,07;-546,23;Level;Level;1;1,0;-0,04;1;0,76;0;15;0,89;0,15034396652604087
5,4;4,9;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;CPI_Excl_Tabac.pct.lag_12;1,26;-905,35;Level;Growth_rate;1;1,0;-0,16;1;0,6;1;0;0,89;0,14944140029498743
5,5;4,7;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;Spread5Y3M.t;1,24;-1170,56;Level;Level;1;1,0;0,14;1;0,94;1;0;0,88;0,14937694893777254
5,7;4,3;0,0;EUROSTAT_GDPEuroArea.lag_12;EUR003M_Index.pct.t;0,07;0,3;Level;Growth_rate;1;1,0;0,07;1;0,75;0;9;0,89;0,14883560439073273
5,8;4,5;0,0;EUROSTAT_GDPEuroArea.lag_12;INSEE_PIBFR.Diff.lag_12;0,07;0,0;Level;Difference;1;1,0;0,52;0;0,65;0;22;0,89;0,14791112809659956
6,1;5,3;0,0;PIB_Reel.lag_12;Spread6M3M.pct.t;482,77;4,31;Level;Growth_rate;1;1,0;0,01;0;0,94;2;0;0,86;0,14722476102168747
5,7;4,6;0,0;INSEE_PIBFR.lag_12;Spread10Y6M.t;0,5;595,45;Level;Level;1;1,0;-0,1;0;0,79;0;3;0,88;0,14719261643985748
5,6;5,6;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;SpreadOat10Y3M.pct.lag_12;1,23;1,05;Level;Growth_rate;1;1,0;0,22;0;0,79;0;0;0,88;0,14648106752392476
5,6;4,8;0,0;EUROSTAT_GDPEuroArea.lag_1;Spread10Y3M.pct.lag_3;0,06;3,0;Level;Growth_rate;1;1,0;0,44;0;0,67;1;9;0,88;0,14637989452628986
5,4;5,3;0,0;EUROSTAT_GDPEuroArea.lag_1;SP_SP500.Diff.t;0,06;4,18;Level;Difference;1;1,0;0,07;0;0,39;1;18;0,89;0,14559112802381957
5,5;4,5;0,0;EUROSTAT_GDPEuroArea.lag_3;EUR003M_Index.Diff.t;0,06;-2384,84;Level;Difference;1;1,0;0,21;0;0,91;0;16;0,89;0,14514663086795287
5,6;4,8;0,0;EUROSTAT_GDPEuroArea.t;SpreadOat10Y3M.Diff.t;0,06;-17,9;Level;Difference;1;1,0;0,26;0;0,56;0;42;0,89;0,14434917588343787
6,1;4,9;0,0;PIB_Reel.lag_12;EURONEXT_CAC40.Diff.lag_3;482,96;0,04;Level;Difference;1;1,0;-0,04;0;0,73;2;1;0,86;0,14358920443482326
5,6;5,2;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;INSEE_ConsommationFinaleMenagesFR.pct.lag_1;1,22;126,28;Level;Growth_rate;1;1,0;0,58;0;0,44;0;0;0,88;0,14339152877169126
5,7;4,1;0,0;EUROSTAT_GDPEuroArea.lag_12;CPI_Excl_Tabac.Diff.t;0,07;439,8;Level;Difference;1;1,0;0,34;1;0,75;0;15;0,89;0,143294387865606
5,7;6,7;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;Spread5Y3M.Diff.lag_3;0,73;-3210,44;Level;Difference;1;1,0;0,3;0;0,58;0;26;0,88;0,1422326493221513
5,7;4,8;0,0;EUROSTAT_GDPEuroArea.lag_1;BBG_TauxOat10Y.Diff.t;0,06;-33,39;Level;Difference;1;1,0;0,28;0;0,45;1;9;0,88;0,14201790134929426
5,4;3,8;0,0;RDB_Nominal.lag_1;Chomage.Diff.lag_12;515,03;5054,71;Level;Difference;1;1,0;-0,63;1;0,95;0;6;0,89;0,139964867308777
5,7;4,9;0,0;EUROSTAT_GDPEuroArea.lag_12;Spread5Y3M.t;0,07;-855,35;Level;Level;1;1,0;0,12;1;0,79;0;15;0,89;0,13972560348572705
5,7;4,7;0,0;INSEE_PIBFR.lag_12;RDB_Nominal.pct.lag_12;0,53;-304,28;Level;Growth_rate;1;1,0;0,84;1;0,38;1;0;0,88;0,13931170135112814
5,6;5,3;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;CPI_Excl_Tabac.Diff.t;1,22;273,21;Level;Difference;1;1,0;0,36;1;0,9;0;0;0,88;0,13873832803719388
5,5;4,3;0,0;INSEE_ConsommationFinaleMenagesFR.lag_12;INSEE_ProductionIndustrielle_France.pct.lag_12;0,8;43,11;Level;Growth_rate;1;1,0;0,43;0;0,88;1;1;0,89;0,13795971982091437
5,2;4,7;0,0;EUROSTAT_GDPEuroArea.t;Spread6M3M.Diff.lag_12;0,06;-14697,34;Level;Difference;1;1,0;0,24;0;0,64;0;13;0,9;0,1379583861895074
5,7;5,1;0,0;INSEE_PIBFR.lag_1;Spread6M3M.t;0,41;37012,68;Level;Level;1;1,0;-0,66;1;0,88;0;2;0,88;0,13714901009945657
5,6;4,7;0,0;EUROSTAT_GDPEuroArea.t;SpreadOat10Y3M.pct.lag_1;0,06;-5,38;Level;Growth_rate;1;1,0;0,43;0;0,89;0;30;0,89;0,13702963891995645
5,5;4,5;0,0;EUROSTAT_GDPEuroArea.lag_3;INSEE_ProductionIndustrielle_France.pct.lag_12;0,06;55,59;Level;Growth_rate;1;1,0;0,42;0;0,86;0;13;0,89;0,13585683465220844
5,6;5,8;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;INSEE_ProductionIndustrielle_France.lag_3;1,31;-45,71;Level;Level;1;1,0;0,85;0;0,44;1;0;0,88;0,13538949652580468
5,6;5,3;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;EUR006M_Index.pct.lag_1;1,23;0,28;Level;Growth_rate;1;1,0;0,06;0;0,95;1;0;0,88;0,13511013374952252
5,6;4,9;0,0;EUROSTAT_GDPEuroArea.t;Spread10Y3M.pct.lag_1;0,06;-4,21;Level;Growth_rate;1;1,0;0,5;0;0,61;0;36;0,89;0,13508936167417462
5,9;6,6;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;BBG_TauxOat10Y.Diff.t;0,71;-282,57;Level;Difference;1;1,0;0,3;1;0,41;0;22;0,87;0,13497007804377903
5,6;5,1;0,0;EUROSTAT_GDPEuroArea.lag_1;Chomage.t;0,06;-348,77;Level;Level;1;1,0;-0,86;0;0,34;1;7;0,88;0,13374760085655846
7,8;5,0;0,0;SP_SP500.lag_1;PIB_Reel.Diff.t;13,9;-11,43;Level;Difference;1;1,0;0,26;0;0,83;0;29;0,79;0,13352043560338134
5,8;5,9;0,0;RDB_Nominal.lag_3;INSEE_PIBFR.Diff.t;493,18;-0,1;Level;Difference;1;1,0;0,46;1;0,77;0;3;0,88;0,13335983800936135
5,7;5,0;0,0;EUROSTAT_GDPEuroArea.lag_1;Spread10Y3M.lag_1;0,06;-179,15;Level;Level;1;1,0;-0,15;1;0,82;1;10;0,88;0,1328065531728725
5,8;6,9;0,0;PIB_Reel.lag_3;EUR006M_Index.t;276,29;-5094,34;Level;Level;1;1,0;-0,86;1;0,66;1;3;0,88;0,13263789127604242
5,6;6,2;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;SpreadOAT10Y6M.pct.lag_1;1,31;-3,22;Level;Growth_rate;1;1,0;0,4;0;0,87;0;0;0,88;0,1317693432205176
5,6;5,9;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;PIB_Reel.Diff.lag_1;1,26;-161,86;Level;Difference;1;1,0;0,35;0;0,87;1;0;0,89;0,13155265845636366
5,8;5,2;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;Chomage.Diff.lag_1;1,19;-867,04;Level;Difference;1;1,0;-0,31;0;0,89;0;1;0,88;0,13138271954964287
5,5;4,6;0,0;INSEE_ConsommationFinaleMenagesFR.lag_12;SP_SP500.pct.lag_12;0,81;2,74;Level;Growth_rate;1;1,0;-0,46;0;0,55;1;1;0,89;0,13134530837507719
5,6;4,7;0,0;EUROSTAT_GDPEuroArea.lag_1;Spread10Y6M.pct.lag_1;0,06;-5,13;Level;Growth_rate;1;1,0;0,49;0;0,85;1;6;0,88;0,1312702767889874
5,8;4,6;0,0;INSEE_PIBFR.t;Spread6M3M.t;0,4;36609,39;Level;Level;1;1,0;-0,66;1;0,79;0;5;0,88;0,13120268165830629
5,6;4,7;0,0;EUROSTAT_GDPEuroArea.t;INSEE_ProductionIndustrielle_France.lag_3;0,05;116,94;Level;Level;1;1,0;0,82;1;0,43;0;47;0,89;0,13119896875297543
5,6;3,6;0,0;EUROSTAT_GDPEuroArea.lag_12;Spread5Y6M.pct.lag_1;0,08;-2,84;Level;Growth_rate;1;1,0;0,46;0;0,91;0;19;0,89;0,13118435329898892
5,6;4,9;0,0;EUROSTAT_GDPEuroArea.t;INSEE_ProductionIndustrielle_France.Diff.lag_1;0,06;-88,78;Level;Difference;1;1,0;0,13;1;0,82;0;34;0,89;0,13114870121893019
5,6;5,7;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;INSEE_ProductionIndustrielle_France.Diff.lag_1;1,23;-19,63;Level;Difference;1;1,0;0,1;1;0,96;0;0;0,88;0,13113761550000813
5,5;4,3;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;Spread5Y3M.pct.lag_3;1,3;-7,77;Level;Growth_rate;1;1,0;0,59;1;0,86;2;0;0,89;0,1310923752701748
5,6;4,8;0,0;EUROSTAT_GDPEuroArea.t;EUR006M_Index.pct.lag_1;0,06;-0,05;Level;Growth_rate;1;1,0;0,09;0;0,73;0;43;0,89;0,13108471633638963
5,6;4,5;0,0;EUROSTAT_GDPEuroArea.lag_1;PIB_Reel.Diff.lag_1;0,06;-173,74;Level;Difference;1;1,0;0,35;0;0,68;2;2;0,89;0,13106211418140334
5,6;4,5;0,0;EUROSTAT_GDPEuroArea.lag_1;Spread6M3M.Diff.lag_1;0,06;24281,83;Level;Difference;1;1,0;-0,06;1;0,94;3;6;0,89;0,130993534296317
5,6;5,5;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;SP_SP500.Diff.lag_1;1,23;2,4;Level;Difference;1;1,0;0,08;0;0,78;0;0;0,88;0,13094541314151809
5,6;4,4;0,0;EUROSTAT_GDPEuroArea.lag_1;SpreadOAT10Y6M.pct.lag_1;0,06;-5,35;Level;Growth_rate;1;1,0;0,42;0;1,0;1;5;0,89;0,13086311870263212
5,6;4,4;0,0;EUROSTAT_GDPEuroArea.lag_1;EUSA10_Curncy.pct.lag_1;0,06;-7,14;Level;Growth_rate;1;1,0;0,49;0;0,9;1;7;0,89;0,1308024491832942
5,6;5,3;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;Spread6M3M.Diff.lag_1;1,23;15936,0;Level;Difference;1;1,0;-0,03;1;0,99;1;0;0,89;0,12993121672076546
5,5;7,3;0,0;INSEE_ConsommationFinaleMenagesFR.lag_12;CPI_Excl_Tabac.pct.lag_12;0,81;-92,69;Level;Growth_rate;1;1,0;-0,25;0;0,33;1;2;0,89;0,12945764458365805
6,4;10,1;0,0;EUR006M_Index.lag_12;Spread10Y3M.lag_1;-16694,9;-1562,89;Level;Level;1;1,0;0,04;1;0,12;0;53;0,84;0,12942031453835667
5,8;5,6;0,0;INSEE_ConsommationFinaleMenagesFR.lag_3;Chomage.pct.lag_1;0,65;-115,79;Level;Growth_rate;1;1,0;-0,77;0;0,63;0;29;0,87;0,12840072248011158
5,6;4,4;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;EURONEXT_CAC40.t;1,41;-2,0;Level;Level;1;1,0;0,84;1;0,61;1;1;0,89;0,12774820855332314
5,6;5,9;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;EUR003M_Index.pct.lag_1;1,29;0,02;Level;Growth_rate;1;1,0;0,09;0;0,76;0;0;0,88;0,1275860753372181
5,8;4,5;0,0;EUROSTAT_GDPEuroArea.lag_12;INSEE_PIBFR.pct.t;0,07;5,26;Level;Growth_rate;1;1,0;0,77;1;0,89;0;22;0,89;0,12692486772921818
5,8;7,1;0,0;RDB_Nominal.lag_3;INSEE_ConfianceMenagesFR.Diff.t;484,12;-14,53;Level;Difference;1;1,0;-0,24;0;0,92;0;4;0,88;0,12570903412456402
8,1;6,8;0,0;SP_SP500.lag_3;Spread10Y6M.pct.lag_3;12,79;15,94;Level;Growth_rate;1;1,0;0,3;1;0,71;0;7;0,77;0,12461853387218247
5,6;6,0;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;INSEE_ConfianceMenagesFR.Diff.lag_1;1,29;5,75;Level;Difference;1;1,0;-0,26;0;0,68;0;0;0,88;0,12092676610881148
5,8;6,5;0,0;INSEE_PIBFR.lag_3;INSEE_ConsommationFinaleMenagesFR.Diff.t;0,38;0,45;Level;Difference;1;1,0;-0,06;1;0,74;0;1;0,87;0,12015467034690464
5,9;6,6;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;RDB_Nominal.Diff.lag_1;0,69;136,31;Level;Difference;1;1,0;0,58;0;0,51;0;30;0,87;0,11974698328965916
5,7;4,5;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;Spread5Y3M.Diff.t;1,17;2723,26;Level;Difference;1;1,0;0,34;0;0,16;0;20;0,88;0,11842436239330145
5,7;5,2;0,0;INSEE_PIBFR.lag_12;SpreadOAT10Y6M.pct.t;0,49;1,96;Level;Growth_rate;1;1,0;0,34;0;0,9;0;2;0,88;0,11835469177060631
5,3;4,6;0,0;EUROSTAT_GDPEuroArea.t;Spread10Y3M.Diff.lag_3;0,06;-2248,47;Level;Difference;1;1,0;0,24;0;0,93;0;31;0,9;0,11786521014103324
5,5;4,3;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;PIB_Reel.pct.lag_3;1,39;-901,99;Level;Growth_rate;1;1,0;0,79;1;0,85;1;1;0,89;0,11684896177902715
5,4;5,1;0,0;INSEE_ConsommationFinaleMenagesFR.lag_12;BBG_TauxOat10Y.lag_1;0,78;-421,94;Level;Level;1;1,0;-0,59;1;0,69;1;1;0,89;0,11530296635491277
5,8;4,1;0,0;EUROSTAT_GDPEuroArea.lag_12;Spread5Y3M.Diff.t;0,07;824,44;Level;Difference;1;1,0;0,39;1;0,21;0;33;0,89;0,11527829558289204
5,7;4,9;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;EURONEXT_CAC40.Diff.lag_1;1,2;0,79;Level;Difference;1;1,0;0,02;1;0,97;0;1;0,88;0,11479628696919708
5,2;4,5;0,0;EUROSTAT_GDPEuroArea.lag_3;Spread6M3M.lag_1;0,06;22117,98;Level;Level;1;1,0;-0,62;0;0,75;1;5;0,9;0,11478724027011111
5,8;4,3;0,0;EUROSTAT_GDPEuroArea.lag_12;INSEE_ConsommationFinaleMenagesFR.pct.t;0,07;-191,9;Level;Growth_rate;1;1,0;0,51;0;0,98;0;21;0,89;0,11461366003773943
5,8;6,5;0,0;INSEE_ConsommationFinaleMenagesFR.t;INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_1;0,63;312,47;Level;Growth_rate;1;1,0;0,78;0;0,31;0;18;0,87;0,11460997125611294
5,6;6,2;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_3;EUR003M_Index.pct.lag_12;1,29;-0,12;Level;Growth_rate;1;1,0;0,22;1;0,93;1;0;0,88;0,11460846675808156
5,8;5,2;0,0;RDB_Nominal.lag_3;INSEE_ProductionIndustrielle_France.Diff.t;485,71;-41,68;Level;Difference;1;1,0;0,05;0;0,94;0;4;0,88;0,11443081281657841
5,5;4,5;0,0;INSEE_ConsommationFinaleMenagesFR.lag_12;EURONEXT_CAC40.t;0,84;-0,5;Level;Level;1;1,0;0,79;0;0,59;1;2;0,89;0,1144198386053279
5,8;4,2;0,0;EUROSTAT_GDPEuroArea.lag_12;STOXX_EUROSTOXX50.lag_3;0,07;0,16;Level;Level;1;1,0;0,47;0;0,36;0;19;0,89;0,11438481823357316
5,8;5,0;0,0;RDB_Nominal.lag_3;INSEE_InvestEntreprisesNonFinancieresFR.Diff.t;489,94;-0,18;Level;Difference;1;1,0;0,41;1;0,64;0;3;0,88;0,11406725956329633
