RMSE (en %);RMSE OOS (en %);Residuals Statio PValue;Predictor_1;Predictor_2;Coeff_1;Coeff_2;Transfo_1;Transfo_2;Priority_1;Priority_2;2-1;Is signif;Breusch-Pagan;Durbin Watson;Jarque Bera;R2;R2OOS
11,1;12,3;0,02;RDB_Nominal.lag_3;SpreadOAT10Y6M.pct.t;188,74;0,05;Level;Growth_rate;1;1,0;-0,01;0;0,72;0;7;0,67;0,4068890859835368
11,3;20,0;0,02;INSEE_InvestEntreprisesNonFinancieresFR.t;Spread6M3M.pct.lag_12;0,65;-2,82;Level;Growth_rate;1;1,0;0,26;0;0,93;0;26;0,67;0,4068029713411542
9,6;5,1;0,0;EUROSTAT_GDPEuroArea.lag_1;INSEE_ConfianceMenagesFR.lag_1;0,04;75,88;Level;Level;1;1,0;0,29;0;0,0;0;0;0,75;0,40678479491254127
11,1;14,3;0,03;RDB_Nominal.lag_3;SP_SP500.Diff.t;189,04;0,64;Level;Difference;1;1,0;-0,06;0;0,36;0;7;0,67;0,40639447010864505
12,1;9,0;0,03;RDB_Nominal.lag_12;STOXX_EUROSTOXX50.Diff.lag_1;210,45;0,53;Level;Difference;1;1,0;-0,09;0;0,81;0;8;0,62;0,40607178769529195
11,1;14,4;0,03;RDB_Nominal.lag_3;RDB_Nominal.Diff.t;188,42;4,59;Level;Difference;1;1,0;0,51;0;0,84;0;7;0,67;0,40562663810858424
11,1;15,2;0,04;RDB_Nominal.lag_1;SpreadOAT10Y6M.pct.lag_12;180,42;0,24;Level;Growth_rate;1;1,0;-0,08;1;0,47;0;10;0,67;0,4053811271405525
11,1;14,4;0,03;RDB_Nominal.lag_1;RDB_Nominal.Diff.lag_1;185,89;-97,23;Level;Difference;1;1,0;0,58;0;0,59;0;8;0,67;0,4039761873056087
11,1;14,6;0,03;RDB_Nominal.t;Spread5Y6M.pct.t;181,94;-2,09;Level;Growth_rate;1;1,0;0,32;0;0,1;0;8;0,67;0,4038996176351004
9,8;5,9;0,0;EUROSTAT_GDPEuroArea.lag_1;Spread5Y3M.pct.lag_3;0,05;-1,66;Level;Growth_rate;1;1,0;0,37;1;0,0;0;0;0,75;0,403251590423792
11,6;21,0;0,0;RDB_Nominal.lag_12;EUROSTAT_GDPEuroArea.pct.lag_12;208,89;252,48;Level;Growth_rate;1;1,0;0,03;1;0,12;0;12;0,65;0,402895052266419
11,4;4,8;0,0;Chomage.t;Spread6M3M.Diff.t;-4708,14;-7517,26;Level;Difference;1;1,0;-0,31;0;0,6;0;61;0,69;0,40273502707395015
11,1;15,3;0,04;RDB_Nominal.lag_1;INSEE_ConfianceMenagesFR.pct.lag_1;182,32;20,46;Level;Growth_rate;1;1,0;-0,49;0;0,4;0;8;0,67;0,4013806012689711
10,6;16,3;0,02;INSEE_InvestEntreprisesNonFinancieresFR.t;CPI_Excl_Tabac.Diff.lag_3;0,75;-1936,63;Level;Difference;1;1,0;0,59;1;0,75;0;12;0,71;0,4013152622242927
12,4;21,2;0,04;SP_SP500.lag_12;Spread5Y6M.Diff.lag_3;5,61;-2127,46;Level;Difference;1;1,0;0,15;0;0,17;0;8;0,59;0,40078308789833184
14,1;29,1;0,01;CPI_Excl_Tabac.lag_3;Spread10Y6M.pct.t;1345,57;0,23;Level;Growth_rate;1;1,0;0,1;0;0,35;0;27;0,53;0,4000500700809866
11,6;5,8;0,0;Chomage.lag_3;SpreadOAT10Y6M.lag_12;-3930,44;-1625,67;Level;Level;1;1,0;0,62;0;0,01;0;59;0,64;0,3996931878529907
14,7;6,0;0,0;PIB_Reel.t;CPI_Excl_Tabac.Diff.t;171,58;939,93;Level;Difference;1;1,0;0,43;1;0,0;0;0;0,51;0,3990826295420996
12,5;7,6;0,01;INSEE_ConsommationFinaleMenagesFR.lag_1;Spread5Y3M.lag_12;0,41;-6571,9;Level;Level;1;1,0;-0,05;1;0,0;0;0;0,58;0,39906014319899386
11,1;9,6;0,0;Chomage.lag_1;STOXX_EUROSTOXX50.pct.t;-4453,87;-60,98;Level;Growth_rate;1;1,0;0,11;1;0,11;0;58;0,69;0,3987874796480694
11,1;12,8;0,03;RDB_Nominal.lag_3;INSEE_ConsommationFinaleMenagesFR.pct.lag_1;188,53;13,11;Level;Growth_rate;1;1,0;0,1;0;0,64;0;7;0,67;0,3985638501194888
9,9;17,4;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;INSEE_ProductionIndustrielle_France.lag_12;0,69;256,5;Level;Level;1;1,0;-0,1;1;0,01;0;2;0,74;0,3983954056232204
11,1;20,8;0,03;RDB_Nominal.t;Spread6M3M.Diff.t;180,31;-7071,45;Level;Difference;1;1,0;0,31;0;0,6;0;6;0,67;0,39832180017343877
11,1;14,2;0,04;RDB_Nominal.lag_1;INSEE_ProductionIndustrielle_France.pct.lag_1;178,82;31,37;Level;Growth_rate;1;1,0;0,04;0;0,52;0;10;0,67;0,39791079737462076
11,1;16,0;0,04;RDB_Nominal.lag_1;Spread10Y6M.Diff.t;179,3;400,16;Level;Difference;1;1,0;-0,02;0;0,2;0;8;0,67;0,3978263507309969
11,5;10,7;0,0;Chomage.t;EUR006M_Index.Diff.lag_3;-4579,23;-159,15;Level;Difference;1;1,0;-0,39;0;0,49;0;63;0,68;0,3977228707310585
18,1;19,9;0,17;Spread5Y6M.t;STOXX_EUROSTOXX50.lag_3;-1867,1;9,09;Level;Level;1;1,0;0,36;1;0,39;0;33;0,25;0,3977041184216432
10,8;12,0;0,02;RDB_Nominal.lag_1;EUSA5_Curncy.Diff.lag_1;199,01;-2865,45;Level;Difference;1;1,0;0,58;0;0,1;0;22;0,68;0,39759509673175575
8,8;6,4;0,0;EUROSTAT_GDPEuroArea.lag_1;SpreadOat10Y3M.lag_1;0,04;-2480,75;Level;Level;1;1,0;-0,18;1;0,0;0;0;0,79;0,39659763299185513
13,7;6,0;0,02;Chomage.lag_12;STOXX_EUROSTOXX50.pct.t;-4504,74;-88,42;Level;Growth_rate;1;1,0;0,03;1;0,15;0;26;0,56;0,3957399145316245
11,1;9,4;0,0;Chomage.lag_1;STOXX_EUROSTOXX50.pct.lag_1;-4469,84;-62,82;Level;Growth_rate;1;1,0;0,09;1;0,05;0;39;0,69;0,3956324208693348
11,1;12,4;0,03;RDB_Nominal.lag_3;INSEE_PIBFR.pct.lag_1;188,18;27,09;Level;Growth_rate;1;1,0;0,11;0;0,31;0;8;0,67;0,3954070687356549
11,1;12,3;0,03;RDB_Nominal.lag_3;INSEE_PIBFR.pct.t;188,07;39,68;Level;Growth_rate;1;1,0;0,09;0;0,53;0;7;0,67;0,3953893524564127
11,1;13,6;0,03;RDB_Nominal.lag_1;INSEE_InvestEntreprisesNonFinancieresFR.Diff.t;183,05;-0,15;Level;Difference;1;1,0;0,22;1;0,44;0;11;0,67;0,39527261294773963
10,7;19,8;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;Spread10Y3M.pct.t;0,73;-13,02;Level;Growth_rate;1;1,0;0,5;1;0,86;0;67;0,7;0,39515085939326866
12,0;8,5;0,02;RDB_Nominal.lag_12;Spread10Y6M.Diff.lag_3;212,13;-1758,23;Level;Difference;1;1,0;0,1;0;0,27;0;8;0,63;0,3946463616539402
10,8;7,9;0,0;Chomage.lag_1;INSEE_InvestEntreprisesNonFinancieresFR.lag_12;-2555,45;0,41;Level;Level;1;1,0;-0,87;0;0,02;0;45;0,71;0,3942824951425239
11,5;6,0;0,0;Chomage.lag_1;INSEE_ProductionIndustrielle_France.lag_12;-4538,65;151,1;Level;Level;1;1,0;-0,01;1;0,16;0;24;0,68;0,3938640910258926
11,1;10,2;0,01;Chomage.t;RDB_Nominal.Diff.lag_1;-4261,72;264,77;Level;Difference;1;1,0;-0,38;0;0,37;0;28;0,7;0,3938345219317737
11,1;8,0;0,0;Chomage.t;EURONEXT_CAC40.pct.t;-4552,76;-47,75;Level;Growth_rate;1;1,0;0,02;1;0,11;0;35;0,69;0,3937070661237754
10,9;84,6;0,02;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;BBG_TauxOat10Y.pct.lag_1;0,67;0,05;Level;Growth_rate;1;1,0;0,15;1;0,87;0;16;0,69;0,39370623789066994
11,7;32,5;0,0;Chomage.lag_1;Spread6M3M.lag_3;-4581,74;-2700,89;Level;Level;1;1,0;-0,16;0;0,45;0;53;0,67;0,39322572379825527
14,1;36,1;0,01;CPI_Excl_Tabac.lag_3;PIB_Reel.pct.lag_12;1353,14;-11,79;Level;Growth_rate;1;1,0;0,18;0;0,47;0;27;0,53;0,39308803832283923
11,1;14,7;0,03;RDB_Nominal.lag_1;EUSA10_Curncy.pct.lag_12;182,78;1,05;Level;Growth_rate;1;1,0;-0,23;1;0,4;0;11;0,67;0,3923758513287364
11,1;26,5;0,03;RDB_Nominal.t;INSEE_ConsommationFinaleMenagesFR.pct.lag_12;175,75;132,51;Level;Growth_rate;1;1,0;-0,04;1;0,17;0;10;0,67;0,3922067970354567
7,8;8,6;0,0;RDB_Nominal.pct.lag_1;EUR003M_Index.lag_12;781,68;-15335,62;Growth_rate;Level;1;1,0;-0,72;0;0,05;0;14;0,81;0,39217345233199596
11,1;12,3;0,03;RDB_Nominal.lag_3;PIB_Reel.Diff.lag_1;188,75;2,68;Level;Difference;1;1,0;-0,01;0;0,89;0;7;0,67;0,3911304609515207
11,1;14,8;0,02;RDB_Nominal.lag_1;SpreadOat10Y3M.pct.t;185,94;-3,24;Level;Growth_rate;1;1,0;0,27;1;0,48;0;12;0,68;0,39099756951979214
11,8;5,9;0,0;Chomage.lag_1;INSEE_ConfianceMenagesFR.Diff.lag_1;-4715,74;120,42;Level;Difference;1;1,0;0,36;0;0,19;0;46;0,67;0,3902292023295807
11,0;28,1;0,02;INSEE_InvestEntreprisesNonFinancieresFR.t;SP_SP500.pct.lag_3;0,64;-41,22;Level;Growth_rate;1;1,0;-0,05;1;0,04;0;59;0,68;0,39017228715082564
10,9;23,7;0,01;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;INSEE_ConfianceMenagesFR.pct.t;0,66;-24,46;Level;Growth_rate;1;1,0;-0,44;1;0,03;0;28;0,69;0,39008993817519
11,6;7,5;0,03;RDB_Nominal.pct.lag_1;SpreadOAT10Y6M.lag_3;2461,31;-3912,13;Growth_rate;Level;1;1,0;-0,11;1;0,19;0;26;0,67;0,38978178782635253
11,1;14,1;0,03;RDB_Nominal.lag_3;INSEE_ConfianceMenagesFR.pct.t;189,9;7,15;Level;Growth_rate;1;1,0;-0,49;0;0,53;0;7;0,67;0,3894754332290471
12,0;8,7;0,02;RDB_Nominal.lag_12;INSEE_PIBFR.Diff.lag_3;209,71;0,03;Level;Difference;1;1,0;0,01;0;0,66;0;9;0,63;0,38941030100604734
11,3;19,9;0,02;INSEE_InvestEntreprisesNonFinancieresFR.t;EUR003M_Index.pct.lag_12;0,64;0,11;Level;Growth_rate;1;1,0;0,02;0;0,58;0;26;0,67;0,389278014216511
11,1;12,5;0,02;RDB_Nominal.lag_3;Spread6M3M.pct.lag_12;189,27;-0,82;Level;Growth_rate;1;1,0;0,23;0;0,62;0;7;0,67;0,38817003271130435
11,1;15,2;0,03;RDB_Nominal.lag_1;EUSA10_Curncy.pct.t;180,08;-0,06;Level;Growth_rate;1;1,0;0,1;0;0,42;0;11;0,67;0,38816381725308613
11,3;20,8;0,02;INSEE_InvestEntreprisesNonFinancieresFR.t;SpreadOAT10Y6M.pct.lag_12;0,64;0,16;Level;Growth_rate;1;1,0;-0,05;0;0,77;0;30;0,67;0,38796307502960725
11,0;20,3;0,02;INSEE_InvestEntreprisesNonFinancieresFR.t;Spread5Y6M.pct.lag_12;0,66;-2,29;Level;Growth_rate;1;1,0;0,28;0;0,95;0;16;0,68;0,3879038621035511
9,3;7,3;0,0;PIB_Reel.lag_1;INSEE_ConfianceMenagesFR.lag_12;127,17;457,34;Level;Level;1;1,0;0,42;1;0,0;0;0;0,75;0,3877555134001408
10,7;20,8;0,04;RDB_Nominal.t;Spread5Y3M.lag_3;181,28;-1792,58;Level;Level;1;1,0;0,23;0;0,71;0;3;0,68;0,38758861118055477
11,0;17,0;0,0;INSEE_ProductionIndustrielle_France.t;EURONEXT_CAC40.lag_12;231,14;6,0;Level;Level;1;1,0;-0,04;1;0,4;0;8;0,67;0,3869661792355287
11,0;10,5;0,0;RDB_Nominal.lag_12;Chomage.pct.lag_3;181,93;-274,88;Level;Growth_rate;1;1,0;-0,43;1;0,02;0;30;0,67;0,3869572121188882
11,5;28,8;0,01;INSEE_PIBFR.t;EUR003M_Index.lag_3;0,17;-5886,7;Level;Level;1;1,0;-0,37;1;0,0;0;0;0,63;0,38695133835766704
11,1;12,3;0,02;RDB_Nominal.lag_3;EUROSTAT_GDPEuroArea.Diff.lag_3;188,61;0,0;Level;Difference;1;1,0;0,07;1;0,69;0;7;0,67;0,3868245896810789
11,0;19,1;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;Spread5Y3M.pct.lag_3;0,69;-3,18;Level;Growth_rate;1;1,0;0,45;1;0,09;0;39;0,68;0,3865730305890689
9,7;20,8;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;PIB_Reel.lag_12;0,53;82,53;Level;Level;1;1,0;0,47;1;0,0;0;93;0,74;0,38601156296607286
9,0;9,9;0,0;PIB_Reel.t;Chomage.t;102,43;-3471,54;Level;Level;1;1,0;-0,5;1;0,48;0;44;0,8;0,3859152295959082
11,1;7,8;0,0;Chomage.t;EURONEXT_CAC40.pct.lag_1;-4566,95;-49,74;Level;Growth_rate;1;1,0;0,0;1;0,03;0;18;0,69;0,385449829718737
12,7;5,3;0,02;PIB_Reel.lag_1;EUROSTAT_GDPEuroArea.Diff.t;229,91;-0,04;Level;Difference;1;1,0;0,44;1;0,0;0;0;0,62;0,38468234592224837
11,1;12,2;0,03;RDB_Nominal.lag_3;INSEE_PIBFR.Diff.lag_3;188,21;0,01;Level;Difference;1;1,0;0,06;0;0,74;0;8;0,67;0,38465574079914355
13,1;9,1;0,07;CPI_Excl_Tabac.lag_12;EUR003M_Index.pct.lag_1;2028,38;0,2;Level;Growth_rate;1;1,0;-0,13;0;0,1;0;8;0,58;0,3842182214879055
14,5;5,7;0,0;PIB_Reel.t;SP_SP500.pct.lag_1;184,3;-59,64;Level;Growth_rate;1;1,0;-0,01;0;0,0;0;0;0,51;0,38387255942046816
11,0;18,8;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;Spread5Y6M.pct.lag_3;0,68;-2,66;Level;Growth_rate;1;1,0;0,42;1;0,47;0;42;0,68;0,38308765838372816
10,9;27,3;0,01;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;SP_SP500.pct.t;0,67;-10,73;Level;Growth_rate;1;1,0;-0,17;0;0,08;0;21;0,69;0,3825365061371807
9,4;10,6;0,0;Chomage.lag_3;PIB_Reel.lag_3;-3222,86;117,05;Level;Level;1;1,0;-0,49;1;0,01;0;34;0,78;0,38207062872597053
11,5;7,5;0,0;SP_SP500.lag_1;RDB_Nominal.pct.lag_3;2,56;1846,7;Level;Growth_rate;1;1,0;0,7;0;0,11;0;65;0,66;0,38146734907203605
11,1;12,3;0,03;RDB_Nominal.lag_3;INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_3;189,25;-7,85;Level;Growth_rate;1;1,0;0,26;0;0,25;0;6;0,67;0,38080197353585
10,7;11,3;0,0;CPI_Excl_Tabac.lag_3;BBG_TauxOat10Y.lag_3;1237,34;-2882,9;Level;Level;1;1,0;-0,16;1;0,79;0;6;0,67;0,3807170127031807
12,0;8,6;0,02;RDB_Nominal.lag_12;INSEE_ConsommationFinaleMenagesFR.Diff.lag_3;209,54;0,05;Level;Difference;1;1,0;0,02;0;0,76;0;8;0,63;0,38063332390355764
11,0;11,7;0,11;RDB_Nominal.lag_3;BBG_TauxOat10Y.pct.lag_3;191,67;0,33;Level;Growth_rate;1;1,0;-0,23;1;0,32;0;9;0,68;0,38025426308864185
11,1;15,2;0,11;RDB_Nominal.t;SpreadOat10Y3M.pct.lag_1;182,28;-3,3;Level;Growth_rate;1;1,0;0,29;1;0,59;0;10;0,68;0,37993996150421006
11,0;11,8;0,09;RDB_Nominal.lag_3;EUSA5_Curncy.pct.lag_3;192,98;0,83;Level;Growth_rate;1;1,0;-0,28;1;0,8;0;7;0,68;0,3797368442089284
10,6;16,5;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;EUSA10_Curncy.Diff.lag_1;0,74;-2783,4;Level;Difference;1;1,0;0,53;1;0,58;0;3;0,71;0,37803232725873015
11,1;14,0;0,02;RDB_Nominal.t;INSEE_InvestEntreprisesNonFinancieresFR.Diff.t;180,03;-0,18;Level;Difference;1;1,0;0,24;1;0,44;0;9;0,67;0,37795211075146484
10,7;26,0;0,01;INSEE_InvestEntreprisesNonFinancieresFR.t;EURONEXT_CAC40.pct.lag_1;0,65;-61,08;Level;Growth_rate;1;1,0;0,04;1;0,04;0;73;0,69;0,37722403271962435
9,1;14,4;0,01;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;BBG_TauxOat10Y.lag_12;0,5;-2344,79;Level;Level;1;1,0;-0,67;1;0,06;0;6;0,75;0,37691708154925774
11,6;14,1;0,01;SP_SP500.lag_12;Spread6M3M.lag_3;6,04;-12900,65;Level;Level;1;1,0;0,35;1;0,45;0;7;0,63;0,3767266958485609
11,2;61,2;0,03;RDB_Nominal.t;EUSA10_Curncy.pct.lag_3;175,29;-0,01;Level;Growth_rate;1;1,0;0,07;0;0,57;0;8;0,67;0,3766830659502368
18,1;15,5;0,05;Spread5Y3M.t;Spread10Y6M.lag_1;10040,01;-9876,06;Level;Level;1;1,0;0,76;1;0,02;0;25;0,24;0,3763966014867913
13,4;7,9;0,1;SP_SP500.lag_3;Spread10Y6M.Diff.lag_1;5,13;-2376,15;Level;Difference;1;1,0;0,21;0;0,08;0;14;0,54;0,3758636295850507
13,5;7,8;0,08;SP_SP500.t;Spread10Y6M.lag_3;4,92;-46,42;Level;Level;1;1,0;-0,31;0;0,46;0;10;0,52;0,3749617077542221
11,8;7,4;0,0;Chomage.lag_1;Spread5Y3M.pct.lag_3;-4562,52;-0,23;Level;Growth_rate;1;1,0;-0,33;0;0,17;0;52;0,66;0,37345699534127097
14,1;29,6;0,01;CPI_Excl_Tabac.lag_3;EUROSTAT_GDPEuroArea.pct.lag_1;1349,42;3,78;Level;Growth_rate;1;1,0;0,13;0;0,74;0;26;0,53;0,3726131832150782
9,6;7,3;0,0;EUROSTAT_GDPEuroArea.t;INSEE_ProductionIndustrielle_France.pct.lag_1;0,05;-98,36;Level;Growth_rate;1;1,0;0,23;1;0,0;0;0;0,75;0,3725389458251239
11,5;6,5;0,0;STOXX_EUROSTOXX50.t;Chomage.t;0,06;-4553,76;Level;Level;1;1,0;-0,57;1;0,0;0;64;0,68;0,37144125555970375
11,1;12,5;0,02;RDB_Nominal.lag_3;INSEE_InvestEntreprisesNonFinancieresFR.Diff.t;189,84;-0,06;Level;Difference;1;1,0;0,16;1;0,41;0;8;0,67;0,37128244535363675
12,0;9,5;0,03;RDB_Nominal.lag_12;INSEE_InvestEntreprisesNonFinancieresFR.Diff.lag_3;207,22;0,14;Level;Difference;1;1,0;0,14;0;0,89;0;8;0,63;0,37004841192613913
11,8;6,7;0,0;Chomage.lag_1;STOXX_EUROSTOXX50.Diff.lag_1;-4559,22;0,68;Level;Difference;1;1,0;0,09;1;0,34;0;48;0,66;0,36955437777209243
10,9;19,2;0,01;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;Spread10Y3M.Diff.lag_1;0,67;248,42;Level;Difference;1;1,0;0,08;1;0,15;0;14;0,69;0,3693448374726559
15,0;8,4;0,0;INSEE_ConsommationFinaleMenagesFR.t;INSEE_ConfianceMenagesFR.pct.lag_12;0,41;27,91;Level;Growth_rate;1;1,0;-0,13;0;0,0;0;0;0,47;0,36930844563765786
11,1;15,5;0,03;RDB_Nominal.t;EUSA10_Curncy.pct.lag_12;179,32;1,19;Level;Growth_rate;1;1,0;-0,24;1;0,42;0;10;0,67;0,3681916663287317
14,2;6,6;0,0;STOXX_EUROSTOXX50.t;Spread6M3M.lag_12;3,9;-90923,06;Level;Level;1;1,0;-0,41;0;0,99;0;36;0,51;0,3673429407123632
9,6;6,9;0,0;EURONEXT_CAC40.lag_1;EUROSTAT_GDPEuroArea.lag_3;1,58;0,04;Level;Level;1;1,0;0,74;0;0,0;0;0;0,75;0,3672425122722559
11,6;14,2;0,0;INSEE_PIBFR.t;SpreadOat10Y3M.lag_1;0,2;-3739,0;Level;Level;1;1,0;-0,05;1;0,0;0;0;0,66;0,3669303048877858
11,1;14,1;0,03;RDB_Nominal.lag_1;Chomage.Diff.lag_3;178,71;-686,33;Level;Difference;1;1,0;-0,06;1;0,71;0;9;0,67;0,3666972175634261
15,0;143,2;0,0;INSEE_ConsommationFinaleMenagesFR.t;Spread10Y6M.pct.lag_12;0,41;0,19;Level;Growth_rate;1;1,0;0,17;1;0,0;0;0;0,47;0,3653012437487416
11,5;5,8;0,0;Chomage.lag_3;SpreadOat10Y3M.lag_12;-3855,64;-1713,89;Level;Level;1;1,0;0,64;0;0,01;0;59;0,64;0,365168789347595
10,0;22,0;0,0;INSEE_InvestEntreprisesNonFinancieresFR.t;Chomage.pct.lag_1;0,58;-291,81;Level;Growth_rate;1;1,0;-0,33;1;0,0;0;70;0,73;0,3648368699298896
11,1;14,0;0,04;RDB_Nominal.lag_1;EUR003M_Index.pct.lag_1;180,62;0,44;Level;Growth_rate;1;1,0;-0,15;0;0,37;0;8;0,67;0,3642859380497022
15,3;7,1;0,02;STOXX_EUROSTOXX50.t;EURONEXT_CAC40.pct.lag_1;13,72;-237,29;Level;Growth_rate;1;1,0;0,57;1;0,34;0;61;0,44;0,3629325431534014
11,0;16,8;0,03;RDB_Nominal.t;EUR003M_Index.Diff.lag_3;185,25;-3102,97;Level;Difference;1;1,0;0,47;0;0,53;0;6;0,67;0,36293039988058984
14,8;7,7;0,0;PIB_Reel.lag_1;EUR006M_Index.pct.t;186,33;0,16;Level;Growth_rate;1;1,0;-0,07;0;0,0;0;0;0,5;0,3623575272439187
11,1;12,3;0,02;RDB_Nominal.lag_3;INSEE_ConsommationFinaleMenagesFR.Diff.t;188,65;-0,01;Level;Difference;1;1,0;-0,03;0;0,91;0;7;0,67;0,3619848664878932
11,1;12,4;0,02;RDB_Nominal.lag_3;SpreadOAT10Y6M.pct.lag_3;188,78;0,02;Level;Growth_rate;1;1,0;-0,04;0;0,67;0;7;0,67;0,3617603559615077
10,7;9,2;0,03;RDB_Nominal.t;Spread6M3M.lag_3;184,93;-10029,85;Level;Level;1;1,0;0,29;0;0,31;0;6;0,69;0,36097782601556627
13,6;12,9;0,05;RDB_Nominal.pct.t;Spread5Y6M.pct.lag_12;2638,38;-2,64;Growth_rate;Growth_rate;1;1,0;0,33;0;0,03;0;14;0,54;0,36090123324603895
11,1;14,9;0,04;RDB_Nominal.lag_1;RDB_Nominal.Diff.lag_3;170,84;143,79;Level;Difference;1;1,0;0,53;1;0,61;0;10;0,67;0,35980421250829
13,4;28,9;0,07;EURONEXT_CAC40.t;EUSA5_Curncy.lag_3;5,18;-1218,05;Level;Level;1;1,0;-0,15;1;0,35;0;30;0,52;0,3593397033915374
13,3;6,9;0,02;EURONEXT_CAC40.lag_1;Spread5Y6M.pct.lag_1;6,23;-4,8;Level;Growth_rate;1;1,0;0,47;1;0,01;0;62;0,57;0,35931438798793847
9,7;6,8;0,0;EUROSTAT_GDPEuroArea.lag_1;Spread5Y3M.Diff.lag_12;0,05;-2567,09;Level;Difference;1;1,0;0,24;0;0,0;0;0;0,75;0,35913485313752236
11,7;21,9;0,0;SP_SP500.lag_12;Chomage.pct.lag_1;4,9;-238,69;Level;Growth_rate;1;1,0;-0,42;1;0,16;0;12;0,62;0,3582775176169182
11,1;12,6;0,03;RDB_Nominal.lag_3;INSEE_InvestEntreprisesNonFinancieresFR.Diff.lag_3;187,65;0,05;Level;Difference;1;1,0;0,19;1;0,92;0;7;0,67;0,35806348265780574
14,8;12,0;0,0;PIB_Reel.t;BBG_TauxOat10Y.pct.t;183,89;0,19;Level;Growth_rate;1;1,0;0,04;1;0,0;0;0;0,5;0,35665701968792973
13,5;14,6;0,05;SP_SP500.t;EUR003M_Index.Diff.lag_1;4,69;2412,89;Level;Difference;1;1,0;0,31;0;0,58;0;8;0,53;0,3565094413065436
12,4;24,6;0,0;CPI_Excl_Tabac.lag_3;Spread6M3M.lag_12;900,41;-53932,71;Level;Level;1;1,0;-0,69;1;0,71;0;11;0,6;0,35645442706655983
11,0;12,3;0,11;RDB_Nominal.lag_3;SpreadOAT10Y6M.Diff.lag_3;189,75;-1049,52;Level;Difference;1;1,0;0,08;0;0,51;0;7;0,68;0,3549593151414324
12,7;8,6;0,01;PIB_Reel.lag_1;EURONEXT_CAC40.lag_3;106,09;3,27;Level;Level;1;1,0;0,7;0;0,0;0;2;0,6;0,35473713046658684
14,1;35,3;0,01;CPI_Excl_Tabac.lag_3;INSEE_ConfianceMenagesFR.pct.lag_12;1351,83;9,07;Level;Growth_rate;1;1,0;-0,09;0;0,25;0;28;0,53;0,3545996710706678
14,4;5,6;0,0;INSEE_ConsommationFinaleMenagesFR.lag_1;EUSA5_Curncy.pct.lag_3;0,42;-1,86;Level;Growth_rate;1;1,0;-0,03;0;0,0;0;0;0,52;0,35380680982537216
11,0;10,5;0,0;RDB_Nominal.pct.t;SpreadOat10Y3M.lag_12;1976,14;-3677,22;Growth_rate;Level;1;1,0;-0,43;1;0,69;0;1;0,64;0,3534715048480944
10,9;18,9;0,01;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;Spread10Y6M.pct.t;0,68;-0,21;Level;Growth_rate;1;1,0;0,14;1;0,61;0;18;0,69;0,3524096393969003
11,2;14,7;0,04;RDB_Nominal.lag_1;Spread10Y3M.Diff.lag_1;179,4;-155,12;Level;Difference;1;1,0;0,11;0;0,12;0;10;0,67;0,3521612932081615
11,1;12,7;0,03;RDB_Nominal.lag_3;EUROSTAT_GDPEuroArea.pct.t;188,45;19,76;Level;Growth_rate;1;1,0;0,1;0;0,65;0;7;0,67;0,3518324081715093
9,8;10,7;0,0;EUROSTAT_GDPEuroArea.lag_1;Spread5Y3M.pct.lag_12;0,05;-0,81;Level;Growth_rate;1;1,0;0,16;0;0,0;0;0;0,74;0,3517535006890966
13,1;29,8;0,1;SP_SP500.lag_3;EUSA5_Curncy.lag_1;4,97;-836,37;Level;Level;1;1,0;0,01;1;0,25;0;11;0,53;0,35157496763580376
9,1;18,5;0,0;INSEE_InvestEntreprisesNonFinancieresFR.lag_1;INSEE_InvestEntreprisesNonFinancieresFR.lag_12;0,42;0,42;Level;Level;1;1,0;0,74;1;0,01;0;53;0,77;0,3512296618742362
10,9;7,4;0,0;INSEE_PIBFR.t;Chomage.lag_12;0,14;-3002,09;Level;Level;1;1,0;-0,48;1;0,0;0;45;0,73;0,3508055039130328
14,7;14,7;0,0;PIB_Reel.lag_1;EUR003M_Index.Diff.t;178,06;1801,32;Level;Difference;1;1,0;0,36;0;0,0;0;0;0,51;0,35072282800952503
12,2;12,0;0,04;RDB_Nominal.pct.lag_1;Spread10Y6M.lag_12;2365,65;-2830,18;Growth_rate;Level;1;1,0;-0,32;0;0,59;0;5;0,59;0,34994376215302614
14,4;7,3;0,01;INSEE_ConsommationFinaleMenagesFR.lag_1;EUSA10_Curncy.pct.lag_12;0,42;-1,66;Level;Growth_rate;1;1,0;0,0;1;0,0;0;0;0,51;0,34991570635133595
10,7;13,9;0,02;RDB_Nominal.t;Spread6M3M.lag_12;145,98;-27688,35;Level;Level;1;1,0;-0,75;1;0,19;0;8;0,68;0,3497525619063867
